# Tue Sep  5 16:08:18 2023
#  Frecuencia [Hz], Z [Ohm], Fase [deg]
6.632769999999999300e+01,6.884110000000000000e+05,1.384259999999999877e+02
6.693439999999999657e+01,5.565140000000000000e+05,-1.184000000000000057e+02
6.755240000000000578e+01,4.801260000000000000e+05,2.060900000000000176e+01
6.816630000000000678e+01,3.488170000000000000e+06,-2.956929999999999836e+01
6.880729999999999791e+01,3.924920000000000000e+05,2.540549999999999997e+01
6.944440000000000168e+01,1.076840000000000000e+06,1.181099999999999994e+02
7.007710000000000150e+01,1.013150000000000000e+06,-1.168670000000000044e+02
7.073799999999999955e+01,1.058550000000000000e+06,3.810360000000000014e+01
7.141160000000000707e+01,2.053820000000000000e+05,4.671730000000000160e+01
7.204609999999999559e+01,9.938340000000000000e+05,-1.578400000000000034e+02
7.272729999999999961e+01,1.100600000000000000e+06,-5.865789999999999793e+01
7.340349999999999397e+01,8.930150000000000000e+05,1.593789999999999907e+02
7.407410000000000139e+01,7.129520000000000000e+05,5.353130000000000166e+01
7.475700000000000500e+01,4.431610000000000000e+05,-2.083239999999999981e+01
7.547169999999999845e+01,1.824230000000000000e+05,6.866640000000000299e+00
7.614209999999999923e+01,1.956330000000000000e+05,1.619689999999999941e+01
7.688370000000000459e+01,3.771540000000000000e+05,-6.930069999999999730e+00
7.757949999999999591e+01,5.003360000000000000e+05,-1.160150000000000006e+02
7.828810000000000002e+01,2.857180000000000000e+05,7.090519999999999357e+01
7.903060000000000684e+01,2.755820000000000000e+05,-2.482489999999999952e+01
7.976600000000000534e+01,1.527990000000000000e+05,2.313319999999999865e+01
8.047209999999999752e+01,1.438240000000000000e+05,-1.425399999999999920e+02
8.125679999999999836e+01,6.091750000000000000e+05,5.147050000000000125e+01
8.201200000000000045e+01,2.010270000000000000e+05,-1.546270000000000095e+02
8.275860000000000127e+01,1.866220000000000000e+05,-5.486970000000000169e+01
8.351890000000000214e+01,1.809990000000000000e+05,1.700409999999999968e+02
8.429330000000000211e+01,1.462980000000000000e+05,1.325449999999999875e+02
8.505809999999999604e+01,3.508950000000000000e+05,2.998990000000000267e-01
8.586150000000000659e+01,2.152480000000000000e+05,1.700769999999999982e+02
