# Frecuencia [Hz], Z [Ohm], Fase []
1.578950000000000102e+02,5.379520000000000000e+05,-7.865490000000000315e+00
1.607719999999999914e+02,4.728620000000000000e+05,-7.895690000000000097e+00
1.636659999999999968e+02,4.996600000000000000e+05,-8.108980000000000743e+00
1.667589999999999861e+02,4.717770000000000000e+05,-7.543110000000000426e+00
1.698750000000000000e+02,4.797160000000000000e+05,-6.980940000000000367e+00
1.730099999999999909e+02,4.813490000000000000e+05,-7.867479999999999585e+00
1.762630000000000052e+02,4.849870000000000000e+05,-9.389310000000000045e+00
1.795329999999999870e+02,4.715620000000000000e+05,-8.494669999999999277e+00
1.828149999999999977e+02,4.760130000000000000e+05,-8.186849999999999739e+00
1.863350000000000080e+02,4.679790000000000000e+05,-7.402269999999999683e+00
1.897529999999999859e+02,4.778780000000000000e+05,-8.655490000000000350e+00
1.934240000000000066e+02,4.655120000000000000e+05,-9.049609999999999488e+00
1.968499999999999943e+02,5.008840000000000000e+05,-9.723869999999999791e+00
2.006690000000000111e+02,4.906470000000000000e+05,-9.020210000000000505e+00
2.043600000000000136e+02,4.805150000000000000e+05,-1.006140000000000079e+01
2.080440000000000111e+02,4.799820000000000000e+05,-9.806710000000000704e+00
2.118640000000000043e+02,4.873170000000000000e+05,-1.045570000000000022e+01
2.158269999999999982e+02,4.797400000000000000e+05,-9.806119999999999948e+00
2.199410000000000025e+02,4.711190000000000000e+05,-1.028519999999999968e+01
2.242150000000000034e+02,4.686570000000000000e+05,-1.056189999999999962e+01
2.283110000000000070e+02,4.735560000000000000e+05,-1.040210000000000079e+01
2.323779999999999859e+02,4.758590000000000000e+05,-1.043779999999999930e+01
2.369670000000000130e+02,4.720140000000000000e+05,-1.091619999999999990e+01
2.413520000000000039e+02,4.814150000000000000e+05,-1.198049999999999926e+01
2.456999999999999886e+02,4.626140000000000000e+05,-1.040540000000000020e+01
2.504170000000000016e+02,4.669590000000000000e+05,-1.138659999999999961e+01
2.548849999999999909e+02,4.663410000000000000e+05,-1.099370000000000047e+01
2.597400000000000091e+02,4.652600000000000000e+05,-1.142910000000000004e+01
2.645500000000000114e+02,4.716160000000000000e+05,-1.149009999999999998e+01
2.695419999999999732e+02,4.698010000000000000e+05,-1.256320000000000014e+01
2.747250000000000227e+02,4.603630000000000000e+05,-1.207690000000000019e+01
2.798509999999999991e+02,4.666180000000000000e+05,-1.257140000000000057e+01
2.848999999999999773e+02,4.610020000000000000e+05,-1.256199999999999939e+01
2.901349999999999909e+02,4.586840000000000000e+05,-1.192210000000000036e+01
2.955659999999999741e+02,4.591820000000000000e+05,-1.270880000000000010e+01
3.012049999999999841e+02,4.648660000000000000e+05,-1.336669999999999980e+01
3.064350000000000023e+02,4.622220000000000000e+05,-1.360379999999999967e+01
3.125000000000000000e+02,4.809580000000000000e+05,-1.247729999999999961e+01
3.184710000000000036e+02,4.624270000000000000e+05,-1.389289999999999914e+01
3.239739999999999895e+02,4.767630000000000000e+05,-1.500019999999999953e+01
3.300330000000000155e+02,4.637760000000000000e+05,-1.409450000000000003e+01
3.359460000000000264e+02,4.779190000000000000e+05,-1.489400000000000013e+01
3.428570000000000277e+02,4.702310000000000000e+05,-1.490329999999999977e+01
3.488369999999999891e+02,4.634950000000000000e+05,-1.573520000000000074e+01
3.554499999999999886e+02,4.590340000000000000e+05,-1.608790000000000120e+01
3.623190000000000168e+02,4.588360000000000000e+05,-1.599039999999999928e+01
3.685500000000000114e+02,4.524570000000000000e+05,-1.643599999999999994e+01
3.754689999999999941e+02,4.605100000000000000e+05,-1.616819999999999879e+01
3.826530000000000200e+02,4.572490000000000000e+05,-1.666890000000000072e+01
3.896100000000000136e+02,4.658320000000000000e+05,-1.707270000000000110e+01
3.968249999999999886e+02,4.707120000000000000e+05,-1.715230000000000032e+01
4.048580000000000041e+02,4.619880000000000000e+05,-1.796880000000000166e+01
4.120880000000000223e+02,4.549490000000000000e+05,-1.739010000000000034e+01
4.195799999999999841e+02,4.500570000000000000e+05,-1.777919999999999945e+01
4.273500000000000227e+02,4.438740000000000000e+05,-1.837620000000000076e+01
4.360470000000000255e+02,4.458230000000000000e+05,-1.857829999999999870e+01
4.431309999999999718e+02,4.511290000000000000e+05,-1.862689999999999912e+01
4.518070000000000164e+02,4.595960000000000000e+05,-1.961459999999999937e+01
4.608290000000000077e+02,4.503570000000000000e+05,-1.955969999999999942e+01
4.687500000000000000e+02,4.570460000000000000e+05,-1.980079999999999885e+01
4.777069999999999936e+02,4.367680000000000000e+05,-2.010160000000000124e+01
4.870129999999999768e+02,4.405600000000000000e+05,-2.043710000000000093e+01
4.950489999999999782e+02,4.272170000000000000e+05,-1.942790000000000106e+01
5.050509999999999877e+02,4.500230000000000000e+05,-2.094040000000000035e+01
5.145800000000000409e+02,4.504760000000000000e+05,-2.117620000000000147e+01
5.235599999999999454e+02,4.588840000000000000e+05,-2.222429999999999950e+01
5.338079999999999927e+02,4.427670000000000000e+05,-2.288400000000000034e+01
5.434779999999999518e+02,4.377890000000000000e+05,-2.218759999999999977e+01
5.545289999999999964e+02,4.362180000000000000e+05,-2.335060000000000002e+01
5.649719999999999800e+02,4.247570000000000000e+05,-2.300240000000000151e+01
5.747129999999999654e+02,4.389720000000000000e+05,-2.429119999999999990e+01
5.847949999999999591e+02,4.334930000000000000e+05,-2.407629999999999981e+01
5.952380000000000564e+02,4.325070000000000000e+05,-2.548280000000000101e+01
6.072870000000000346e+02,4.263950000000000000e+05,-2.494429999999999836e+01
6.198350000000000364e+02,4.302510000000000000e+05,-2.492960000000000065e+01
6.302519999999999527e+02,4.265100000000000000e+05,-2.610040000000000049e+01
6.423980000000000246e+02,4.384020000000000000e+05,-2.725339999999999918e+01
