# Frecuencia [Hz], Z [Ohm], Fase []
2.857139999999999873e+03,6.660600000000000000e+05,-2.007209999999999894e+01
2.912619999999999891e+03,6.569990000000000000e+05,-1.986809999999999832e+01
3.000000000000000000e+03,6.588390000000000000e+05,-1.883589999999999876e+01
3.030300000000000182e+03,6.673510000000000000e+05,-1.876910000000000167e+01
3.092780000000000200e+03,6.711540000000000000e+05,-1.772269999999999968e+01
3.157889999999999873e+03,6.835380000000000000e+05,-1.771630000000000038e+01
3.260869999999999891e+03,6.778250000000000000e+05,-1.788889999999999958e+01
3.296699999999999818e+03,6.685740000000000000e+05,-1.715840000000000032e+01
3.409090000000000146e+03,6.489790000000000000e+05,-1.706390000000000029e+01
3.488369999999999891e+03,6.637920000000000000e+05,-1.659499999999999886e+01
3.529409999999999854e+03,6.617460000000000000e+05,-1.645039999999999836e+01
3.658539999999999964e+03,6.785940000000000000e+05,-1.482799999999999940e+01
3.703699999999999818e+03,6.609390000000000000e+05,-1.590460000000000029e+01
3.846150000000000091e+03,6.678180000000000000e+05,-1.554920000000000080e+01
3.896099999999999909e+03,6.638190000000000000e+05,-1.567559999999999931e+01
4.000000000000000000e+03,6.584780000000000000e+05,-1.444020000000000081e+01
4.166670000000000073e+03,6.832770000000000000e+05,-1.404420000000000002e+01
4.225350000000000364e+03,6.634640000000000000e+05,-1.401640000000000086e+01
4.411760000000000218e+03,6.623750000000000000e+05,-1.345270000000000010e+01
4.477609999999999673e+03,4.853900000000000000e+05,-1.763289999999999935e+01
4.615380000000000109e+03,5.242680000000000000e+05,-1.623359999999999914e+01
4.761899999999999636e+03,5.309240000000000000e+05,-1.543629999999999924e+01
4.918029999999999745e+03,5.190270000000000000e+05,-1.495519999999999960e+01
5.172409999999999854e+03,5.237360000000000000e+05,-1.464620000000000033e+01
5.357140000000000327e+03,5.290630000000000000e+05,-1.353090000000000082e+01
5.555560000000000400e+03,5.281420000000000000e+05,-1.345149999999999935e+01
5.769229999999999563e+03,5.205880000000000000e+05,-1.328320000000000078e+01
5.882350000000000364e+03,5.071540000000000000e+05,-1.335410000000000075e+01
6.250000000000000000e+03,5.352660000000000000e+05,-1.235720000000000063e+01
6.521739999999999782e+03,5.291900000000000000e+05,-1.170850000000000080e+01
6.818180000000000291e+03,5.263280000000000000e+05,-1.198189999999999955e+01
6.976739999999999782e+03,5.543300000000000000e+05,-1.104229999999999912e+01
7.317069999999999709e+03,5.304580000000000000e+05,-1.118999999999999950e+01
7.894739999999999782e+03,5.271130000000000000e+05,-1.079669999999999952e+01
8.333329999999999927e+03,5.070640000000000000e+05,-1.064209999999999923e+01
8.823530000000000655e+03,5.153620000000000000e+05,-9.619270000000000209e+00
9.375000000000000000e+03,5.003620000000000000e+05,-9.567000000000000171e+00
1.000000000000000000e+04,5.017510000000000000e+05,-9.324450000000000571e+00
1.034479999999999927e+04,5.169010000000000000e+05,-9.091969999999999885e+00
1.111110000000000036e+04,4.895420000000000000e+05,-8.576200000000000045e+00
1.200000000000000000e+04,5.131960000000000000e+05,-8.498699999999999477e+00
1.363639999999999964e+04,5.196380000000000000e+05,-8.351810000000000400e+00
1.428570000000000073e+04,4.924320000000000000e+05,-8.506439999999999557e+00
1.666670000000000073e+04,5.117350000000000000e+05,-8.370350000000000179e+00
1.875000000000000000e+04,5.120720000000000000e+05,-7.859880000000000422e+00
2.000000000000000000e+04,5.106230000000000000e+05,-8.104749999999999233e+00
2.307690000000000146e+04,5.051120000000000000e+05,-7.691200000000000259e+00
2.727270000000000073e+04,5.059940000000000000e+05,-8.331799999999999429e+00
2.857140000000000146e+04,5.039960000000000000e+05,-8.596700000000000230e+00
3.157890000000000146e+04,5.060140000000000000e+05,-9.349180000000000490e+00
3.529409999999999854e+04,5.004050000000000000e+05,-1.001350000000000051e+01
4.000000000000000000e+04,5.025890000000000000e+05,-1.093790000000000084e+01
4.615380000000000291e+04,5.041670000000000000e+05,-1.119500000000000028e+01
5.217390000000000146e+04,4.956520000000000000e+05,-1.242769999999999975e+01
6.000000000000000000e+04,4.956480000000000000e+05,-1.316469999999999985e+01
6.666669999999999709e+04,4.928580000000000000e+05,-1.531579999999999941e+01
7.058819999999999709e+04,4.811920000000000000e+05,-1.542820000000000036e+01
8.000000000000000000e+04,4.807190000000000000e+05,-1.684629999999999939e+01
1.000000000000000000e+05,4.654380000000000000e+05,-2.058170000000000144e+01
1.090910000000000000e+05,4.588980000000000000e+05,-2.164160000000000039e+01
1.200000000000000000e+05,4.578780000000000000e+05,-2.306540000000000035e+01
1.333330000000000000e+05,4.442000000000000000e+05,-2.555559999999999832e+01
1.411760000000000000e+05,4.354970000000000000e+05,-2.627459999999999951e+01
1.600000000000000000e+05,4.243690000000000000e+05,-2.849269999999999925e+01
1.846150000000000000e+05,4.097200000000000000e+05,-3.164000000000000057e+01
