# Wed Jun 28 19:47:28 2023
#  Frecuencia [Hz], Z [Ohm], Fase [deg]
1.107009999999999991e+03,2.729300000000000000e+05,-7.667919999999999447e+01
1.158299999999999955e+03,2.615810000000000000e+05,-7.722289999999999566e+01
1.214569999999999936e+03,2.500090000000000000e+05,-7.764260000000000161e+01
1.276599999999999909e+03,2.384810000000000000e+05,-7.816200000000000614e+01
1.327430000000000064e+03,2.298750000000000000e+05,-7.859879999999999711e+01
1.401869999999999891e+03,2.181980000000000000e+05,-7.899830000000000041e+01
1.456309999999999945e+03,2.104210000000000000e+05,-7.917619999999999436e+01
1.530609999999999900e+03,2.005700000000000000e+05,-7.970220000000000482e+01
1.595740000000000009e+03,1.928410000000000000e+05,-8.003690000000000282e+01
1.685390000000000100e+03,1.827920000000000000e+05,-8.039679999999999893e+01
1.764710000000000036e+03,1.748910000000000000e+05,-8.072549999999999670e+01
1.840490000000000009e+03,1.679340000000000000e+05,-8.107649999999999579e+01
1.935480000000000018e+03,1.601940000000000000e+05,-8.135219999999999629e+01
2.013420000000000073e+03,1.540230000000000000e+05,-8.166249999999999432e+01
2.127659999999999854e+03,1.459430000000000000e+05,-8.196299999999999386e+01
2.205880000000000109e+03,1.409860000000000000e+05,-8.232869999999999777e+01
2.307690000000000055e+03,1.349530000000000000e+05,-8.255859999999999843e+01
2.419349999999999909e+03,1.289200000000000000e+05,-8.288439999999999941e+01
2.542369999999999891e+03,1.228100000000000000e+05,-8.318019999999999925e+01
2.678570000000000164e+03,1.166450000000000000e+05,-8.325879999999999370e+01
2.803739999999999782e+03,1.116150000000000000e+05,-8.355039999999999623e+01
2.912619999999999891e+03,1.075820000000000000e+05,-8.369079999999999586e+01
3.061219999999999800e+03,1.024620000000000000e+05,-8.392839999999999634e+01
3.260869999999999891e+03,9.629869999999999709e+04,-8.406000000000000227e+01
3.409090000000000146e+03,9.229230000000000291e+04,-8.436419999999999675e+01
3.658539999999999964e+03,8.609050000000000000e+04,-8.455649999999999977e+01
3.846150000000000091e+03,8.197839999999999418e+04,-8.478660000000000707e+01
4.166670000000000073e+03,7.582819999999999709e+04,-8.494129999999999825e+01
4.411760000000000218e+03,7.166319999999999709e+04,-8.512009999999999366e+01
4.761899999999999636e+03,6.650500000000000000e+04,-8.531699999999999307e+01
5.172409999999999854e+03,6.130350000000000000e+04,-8.557370000000000232e+01
5.769229999999999563e+03,5.506880000000000291e+04,-8.573279999999999745e+01
6.250000000000000000e+03,5.091240000000000146e+04,-8.588339999999999463e+01
6.976739999999999782e+03,4.569580000000000291e+04,-8.606000000000000227e+01
7.317069999999999709e+03,4.360459999999999854e+04,-8.612590000000000146e+01
7.317069999999999709e+03,4.360809999999999854e+04,-8.611129999999999995e+01
7.500000000000000000e+03,4.255790000000000146e+04,-8.611790000000000589e+01
7.894739999999999782e+03,4.046859999999999854e+04,-8.622220000000000084e+01
8.108109999999999673e+03,3.941959999999999854e+04,-8.622150000000000603e+01
8.333329999999999927e+03,3.837030000000000291e+04,-8.624710000000000321e+01
8.333329999999999927e+03,3.836759999999999854e+04,-8.628079999999999927e+01
8.823530000000000655e+03,3.627369999999999709e+04,-8.633249999999999602e+01
9.090909999999999854e+03,3.522809999999999854e+04,-8.635410000000000252e+01
9.375000000000000000e+03,3.417100000000000000e+04,-8.634350000000000591e+01
9.375000000000000000e+03,3.417409999999999854e+04,-8.636660000000000537e+01
1.000000000000000000e+04,3.209390000000000146e+04,-8.638450000000000273e+01
1.000000000000000000e+04,3.208140000000000146e+04,-8.638049999999999784e+01
1.034479999999999927e+04,3.102259999999999854e+04,-8.641179999999999950e+01
1.111110000000000036e+04,2.891450000000000000e+04,-8.644400000000000261e+01
1.111110000000000036e+04,2.891220000000000073e+04,-8.643970000000000198e+01
1.200000000000000000e+04,2.680370000000000073e+04,-8.645189999999999486e+01
1.200000000000000000e+04,2.680259999999999854e+04,-8.646269999999999811e+01
1.250000000000000000e+04,2.575690000000000146e+04,-8.645780000000000598e+01
1.363639999999999964e+04,2.363390000000000146e+04,-8.645810000000000173e+01
1.428570000000000073e+04,2.257520000000000073e+04,-8.644719999999999516e+01
1.428570000000000073e+04,2.257509999999999854e+04,-8.645869999999999322e+01
1.500000000000000000e+04,2.151409999999999854e+04,-8.641030000000000655e+01
1.666670000000000073e+04,1.939370000000000073e+04,-8.635179999999999723e+01
1.764709999999999854e+04,1.833370000000000073e+04,-8.632869999999999777e+01
1.875000000000000000e+04,1.726940000000000146e+04,-8.629640000000000555e+01
1.875000000000000000e+04,1.727050000000000000e+04,-8.630039999999999623e+01
2.000000000000000000e+04,1.620560000000000036e+04,-8.625209999999999866e+01
2.307690000000000146e+04,1.407560000000000036e+04,-8.606100000000000705e+01
2.307690000000000146e+04,1.407610000000000036e+04,-8.606250000000000000e+01
2.500000000000000000e+04,1.300860000000000036e+04,-8.592680000000000007e+01
2.727270000000000073e+04,1.193329999999999927e+04,-8.581359999999999388e+01
2.727270000000000073e+04,1.193320000000000073e+04,-8.582290000000000418e+01
2.857140000000000146e+04,1.140079999999999927e+04,-8.571059999999999945e+01
3.000000000000000000e+04,1.086620000000000073e+04,-8.560769999999999413e+01
3.157890000000000146e+04,1.033260000000000036e+04,-8.549819999999999709e+01
3.333330000000000291e+04,9.797559999999999491e+03,-8.537099999999999511e+01
3.529409999999999854e+04,9.277639999999999418e+03,-8.522729999999999961e+01
3.750000000000000000e+04,8.741540000000000873e+03,-8.505809999999999604e+01
4.000000000000000000e+04,8.205659999999999854e+03,-8.486579999999999302e+01
4.285709999999999854e+04,7.669359999999999673e+03,-8.464390000000000214e+01
4.615380000000000291e+04,7.131640000000000327e+03,-8.437860000000000582e+01
5.000000000000000000e+04,6.593939999999999600e+03,-8.405599999999999739e+01
5.217390000000000146e+04,6.325859999999999673e+03,-8.388160000000000593e+01
5.714290000000000146e+04,5.787859999999999673e+03,-8.348560000000000514e+01
6.000000000000000000e+04,5.519109999999999673e+03,-8.325169999999999959e+01
6.000000000000000000e+04,5.519250000000000000e+03,-8.325369999999999493e+01
6.666669999999999709e+04,4.981060000000000400e+03,-8.270369999999999777e+01
7.058819999999999709e+04,4.711560000000000400e+03,-8.238519999999999754e+01
7.058819999999999709e+04,4.711729999999999563e+03,-8.238120000000000687e+01
7.500000000000000000e+04,4.442229999999999563e+03,-8.201860000000000639e+01
8.000000000000000000e+04,4.173239999999999782e+03,-8.160880000000000223e+01
9.230769999999999709e+04,3.635289999999999964e+03,-8.059080000000000155e+01
1.000000000000000000e+05,3.366610000000000127e+03,-7.995709999999999695e+01
1.000000000000000000e+05,3.366460000000000036e+03,-7.995650000000000546e+01
1.090910000000000000e+05,3.097909999999999854e+03,-7.921609999999999729e+01
1.142860000000000000e+05,2.963400000000000091e+03,-7.880450000000000443e+01
1.200000000000000000e+05,2.829409999999999854e+03,-7.834010000000000673e+01
1.200000000000000000e+05,2.829349999999999909e+03,-7.834619999999999607e+01
1.333330000000000000e+05,2.561920000000000073e+03,-7.727609999999999957e+01
1.333330000000000000e+05,2.561900000000000091e+03,-7.727639999999999532e+01
1.411760000000000000e+05,2.428590000000000146e+03,-7.665550000000000352e+01
1.500000000000000000e+05,2.295320000000000164e+03,-7.595659999999999457e+01
1.600000000000000000e+05,2.162630000000000109e+03,-7.517529999999999291e+01
1.846150000000000000e+05,1.898069999999999936e+03,-7.330209999999999582e+01
1.846150000000000000e+05,1.897960000000000036e+03,-7.330010000000000048e+01
2.000000000000000000e+05,1.766329999999999927e+03,-7.216419999999999391e+01
