# Wed Jun 28 19:28:17 2023
#  Frecuencia [Hz], Z [Ohm], Fase [deg]
1.142860000000000000e+05,1.496740000000000009e+03,-2.033820000000000050e+01
1.200000000000000000e+05,1.483740000000000009e+03,-2.117070000000000007e+01
1.200000000000000000e+05,1.483630000000000109e+03,-2.117510000000000048e+01
1.333330000000000000e+05,1.444079999999999927e+03,-2.281439999999999912e+01
1.333330000000000000e+05,1.444140000000000100e+03,-2.282460000000000022e+01
1.411760000000000000e+05,1.426220000000000027e+03,-2.387099999999999866e+01
1.500000000000000000e+05,1.398430000000000064e+03,-2.476829999999999998e+01
1.600000000000000000e+05,1.368809999999999945e+03,-2.572759999999999891e+01
1.846150000000000000e+05,1.301180000000000064e+03,-2.798849999999999838e+01
1.846150000000000000e+05,1.300720000000000027e+03,-2.796809999999999974e+01
2.000000000000000000e+05,1.262190000000000055e+03,-2.926770000000000138e+01
