# Wed Jun 28 16:25:48 2023
#  Frecuencia [Hz], Z [Ohm], Fase [deg]
3.409090000000000146e+03,1.969280000000000000e+05,-8.707959999999999923e+01
3.658539999999999964e+03,1.835080000000000000e+05,-8.730259999999999820e+01
3.846150000000000091e+03,1.748870000000000000e+05,-8.737179999999999325e+01
4.166670000000000073e+03,1.620400000000000000e+05,-8.771720000000000539e+01
4.411760000000000218e+03,1.527480000000000000e+05,-8.730249999999999488e+01
4.761899999999999636e+03,1.417230000000000000e+05,-8.746460000000000434e+01
5.172409999999999854e+03,1.307300000000000000e+05,-8.757750000000000057e+01
5.769229999999999563e+03,1.173690000000000000e+05,-8.741339999999999577e+01
6.250000000000000000e+03,1.082410000000000000e+05,-8.750220000000000198e+01
6.976739999999999782e+03,9.737350000000000000e+04,-8.751130000000000564e+01
7.317069999999999709e+03,9.290519999999999709e+04,-8.762590000000000146e+01
7.317069999999999709e+03,9.290800000000000000e+04,-8.758759999999999479e+01
7.500000000000000000e+03,9.073969999999999709e+04,-8.755129999999999768e+01
7.894739999999999782e+03,8.629650000000000000e+04,-8.754829999999999757e+01
8.108109999999999673e+03,8.402369999999999709e+04,-8.753679999999999950e+01
8.333329999999999927e+03,8.189760000000000582e+04,-8.752639999999999532e+01
8.333329999999999927e+03,8.176580000000000291e+04,-8.755480000000000018e+01
8.823530000000000655e+03,7.741139999999999418e+04,-8.750610000000000355e+01
9.090909999999999854e+03,7.517010000000000582e+04,-8.751779999999999404e+01
9.375000000000000000e+03,7.283610000000000582e+04,-8.748720000000000141e+01
9.375000000000000000e+03,7.289450000000000000e+04,-8.755270000000000152e+01
1.000000000000000000e+04,6.860189999999999418e+04,-8.746649999999999636e+01
1.000000000000000000e+04,6.852150000000000000e+04,-8.749809999999999377e+01
1.034479999999999927e+04,6.616380000000000291e+04,-8.750169999999999959e+01
1.111110000000000036e+04,6.167659999999999854e+04,-8.755060000000000286e+01
1.111110000000000036e+04,6.166130000000000291e+04,-8.741870000000000118e+01
1.200000000000000000e+04,5.717909999999999854e+04,-8.748799999999999955e+01
1.200000000000000000e+04,5.719940000000000146e+04,-8.747079999999999700e+01
1.250000000000000000e+04,5.493230000000000291e+04,-8.749079999999999302e+01
1.363639999999999964e+04,5.038900000000000000e+04,-8.738400000000000034e+01
1.428570000000000073e+04,4.819469999999999709e+04,-8.736879999999999313e+01
1.428570000000000073e+04,4.816300000000000000e+04,-8.732659999999999911e+01
1.500000000000000000e+04,4.594919999999999709e+04,-8.732999999999999829e+01
1.666670000000000073e+04,4.134459999999999854e+04,-8.726430000000000575e+01
1.764709999999999854e+04,3.912169999999999709e+04,-8.718380000000000507e+01
1.875000000000000000e+04,3.685230000000000291e+04,-8.709770000000000323e+01
1.875000000000000000e+04,3.683419999999999709e+04,-8.719419999999999504e+01
2.000000000000000000e+04,3.456700000000000000e+04,-8.701999999999999602e+01
2.307690000000000146e+04,3.003870000000000073e+04,-8.688729999999999620e+01
2.307690000000000146e+04,3.004000000000000000e+04,-8.687449999999999761e+01
2.500000000000000000e+04,2.776529999999999927e+04,-8.676619999999999777e+01
2.727270000000000073e+04,2.548809999999999854e+04,-8.667759999999999820e+01
2.727270000000000073e+04,2.549829999999999927e+04,-8.666660000000000252e+01
2.857140000000000146e+04,2.434450000000000000e+04,-8.656189999999999429e+01
3.000000000000000000e+04,2.320020000000000073e+04,-8.647580000000000666e+01
3.157890000000000146e+04,2.207840000000000146e+04,-8.639090000000000202e+01
3.333330000000000291e+04,2.091090000000000146e+04,-8.633669999999999334e+01
3.529409999999999854e+04,1.977640000000000146e+04,-8.613420000000000698e+01
3.750000000000000000e+04,1.863129999999999927e+04,-8.601900000000000546e+01
4.000000000000000000e+04,1.749020000000000073e+04,-8.585790000000000077e+01
4.285709999999999854e+04,1.634000000000000000e+04,-8.565409999999999968e+01
4.615380000000000291e+04,1.519039999999999964e+04,-8.542929999999999779e+01
5.000000000000000000e+04,1.403900000000000000e+04,-8.522180000000000177e+01
5.217390000000000146e+04,1.346339999999999964e+04,-8.508689999999999998e+01
5.714290000000000146e+04,1.230770000000000073e+04,-8.473019999999999641e+01
6.000000000000000000e+04,1.174039999999999964e+04,-8.458549999999999613e+01
6.000000000000000000e+04,1.174060000000000036e+04,-8.460320000000000107e+01
6.666669999999999709e+04,1.059500000000000000e+04,-8.413429999999999609e+01
7.058819999999999709e+04,1.000860000000000036e+04,-8.387269999999999470e+01
7.058819999999999709e+04,1.001029999999999927e+04,-8.389140000000000441e+01
7.500000000000000000e+04,9.516680000000000291e+03,-8.361750000000000682e+01
8.000000000000000000e+04,8.943940000000000509e+03,-8.331140000000000612e+01
9.230769999999999709e+04,7.801279999999999745e+03,-8.256600000000000250e+01
1.000000000000000000e+05,7.232380000000000109e+03,-8.208320000000000505e+01
1.000000000000000000e+05,7.238869999999999891e+03,-8.206130000000000280e+01
1.090910000000000000e+05,6.663020000000000437e+03,-8.150969999999999516e+01
1.142860000000000000e+05,6.379300000000000182e+03,-8.121399999999999864e+01
1.200000000000000000e+05,6.096520000000000437e+03,-8.085899999999999466e+01
1.200000000000000000e+05,6.092270000000000437e+03,-8.085670000000000357e+01
1.333330000000000000e+05,5.532609999999999673e+03,-8.002450000000000330e+01
1.333330000000000000e+05,5.534000000000000000e+03,-8.009139999999999304e+01
1.411760000000000000e+05,5.253029999999999745e+03,-7.959669999999999845e+01
1.500000000000000000e+05,4.973010000000000218e+03,-7.906300000000000239e+01
1.600000000000000000e+05,4.695920000000000073e+03,-7.852880000000000393e+01
1.846150000000000000e+05,4.149779999999999745e+03,-7.722679999999999723e+01
1.846150000000000000e+05,4.149640000000000327e+03,-7.725669999999999504e+01
2.000000000000000000e+05,3.873519999999999982e+03,-7.655710000000000548e+01
