# Wed Jun 28 19:13:44 2023
#  Frecuencia [Hz], Z [Ohm], Fase [deg]
9.230769999999999709e+04,2.125570000000000164e+03,-2.132310000000000016e+01
1.000000000000000000e+05,2.088139999999999873e+03,-2.253630000000000067e+01
1.000000000000000000e+05,2.089250000000000000e+03,-2.255249999999999844e+01
1.090910000000000000e+05,2.045519999999999982e+03,-2.391159999999999997e+01
1.142860000000000000e+05,2.023470000000000027e+03,-2.461909999999999954e+01
1.200000000000000000e+05,1.987000000000000000e+03,-2.542050000000000054e+01
1.200000000000000000e+05,1.987599999999999909e+03,-2.537249999999999872e+01
1.333330000000000000e+05,1.921660000000000082e+03,-2.699739999999999895e+01
1.333330000000000000e+05,1.916980000000000018e+03,-2.703859999999999886e+01
1.411760000000000000e+05,1.871640000000000100e+03,-2.795289999999999964e+01
1.500000000000000000e+05,1.821539999999999964e+03,-2.888739999999999952e+01
1.600000000000000000e+05,1.772660000000000082e+03,-2.976269999999999882e+01
1.846150000000000000e+05,1.665150000000000091e+03,-3.153389999999999915e+01
1.846150000000000000e+05,1.661240000000000009e+03,-3.159969999999999857e+01
2.000000000000000000e+05,1.598750000000000000e+03,-3.248749999999999716e+01
