# Wed Jun 28 16:06:32 2023
#  Frecuencia [Hz], Z [Ohm], Fase [deg]
1.327430000000000064e+03,4.947360000000000000e+05,-8.413620000000000232e+01
1.401869999999999891e+03,4.686390000000000000e+05,-8.431409999999999627e+01
1.456309999999999945e+03,4.517980000000000000e+05,-8.432980000000000587e+01
1.530609999999999900e+03,4.316480000000000000e+05,-8.455140000000000100e+01
1.595740000000000009e+03,4.131630000000000000e+05,-8.476609999999999445e+01
1.685390000000000100e+03,3.925100000000000000e+05,-8.476399999999999579e+01
1.764710000000000036e+03,3.756510000000000000e+05,-8.493290000000000362e+01
1.840490000000000009e+03,3.603780000000000000e+05,-8.535139999999999816e+01
1.935480000000000018e+03,3.428240000000000000e+05,-8.541559999999999775e+01
2.013420000000000073e+03,3.299950000000000000e+05,-8.544729999999999848e+01
2.127659999999999854e+03,3.125810000000000000e+05,-8.561109999999999332e+01
2.205880000000000109e+03,3.017500000000000000e+05,-8.557659999999999911e+01
2.307690000000000055e+03,2.886890000000000000e+05,-8.555389999999999873e+01
2.419349999999999909e+03,2.756510000000000000e+05,-8.571460000000000434e+01
2.542369999999999891e+03,2.624460000000000000e+05,-8.602009999999999934e+01
2.678570000000000164e+03,2.495360000000000000e+05,-8.616379999999999484e+01
2.803739999999999782e+03,2.389530000000000000e+05,-8.606459999999999866e+01
2.912619999999999891e+03,2.298540000000000000e+05,-8.626149999999999807e+01
3.061219999999999800e+03,2.188330000000000000e+05,-8.636759999999999593e+01
3.260869999999999891e+03,2.055440000000000000e+05,-8.630710000000000548e+01
3.409090000000000146e+03,1.968510000000000000e+05,-8.645019999999999527e+01
3.658539999999999964e+03,1.837780000000000000e+05,-8.666549999999999443e+01
3.846150000000000091e+03,1.749040000000000000e+05,-8.666960000000000264e+01
4.166670000000000073e+03,1.609360000000000000e+05,-8.798329999999999984e+01
4.411760000000000218e+03,1.533040000000000000e+05,-8.673210000000000264e+01
4.761899999999999636e+03,1.417880000000000000e+05,-8.689969999999999573e+01
5.172409999999999854e+03,1.307720000000000000e+05,-8.700669999999999504e+01
5.769229999999999563e+03,1.174740000000000000e+05,-8.700300000000000011e+01
6.250000000000000000e+03,1.086140000000000000e+05,-8.701609999999999445e+01
6.976739999999999782e+03,9.744060000000000582e+04,-8.711990000000000123e+01
7.317069999999999709e+03,9.309500000000000000e+04,-8.713110000000000355e+01
7.317069999999999709e+03,9.308160000000000582e+04,-8.711060000000000514e+01
7.500000000000000000e+03,9.021280000000000291e+04,-8.738880000000000337e+01
7.894739999999999782e+03,8.641739999999999418e+04,-8.725300000000000011e+01
8.108109999999999673e+03,8.412510000000000582e+04,-8.717889999999999873e+01
8.333329999999999927e+03,8.191769999999999709e+04,-8.716219999999999857e+01
8.333329999999999927e+03,8.190069999999999709e+04,-8.718810000000000571e+01
8.823530000000000655e+03,7.744660000000000582e+04,-8.720990000000000464e+01
9.090909999999999854e+03,7.517789999999999418e+04,-8.720869999999999322e+01
9.375000000000000000e+03,7.292639999999999418e+04,-8.725369999999999493e+01
9.375000000000000000e+03,7.291400000000000000e+04,-8.722259999999999991e+01
1.000000000000000000e+04,6.842730000000000291e+04,-8.724580000000000268e+01
1.000000000000000000e+04,6.845700000000000000e+04,-8.727049999999999841e+01
1.034479999999999927e+04,6.621489999999999418e+04,-8.724139999999999873e+01
1.111110000000000036e+04,6.173209999999999854e+04,-8.723380000000000223e+01
1.111110000000000036e+04,6.170719999999999709e+04,-8.725480000000000302e+01
1.200000000000000000e+04,5.721209999999999854e+04,-8.721850000000000591e+01
1.200000000000000000e+04,5.722030000000000291e+04,-8.722039999999999793e+01
1.250000000000000000e+04,5.476440000000000146e+04,-8.698059999999999548e+01
1.363639999999999964e+04,5.045109999999999854e+04,-8.720969999999999800e+01
1.428570000000000073e+04,4.818230000000000291e+04,-8.715210000000000434e+01
1.428570000000000073e+04,4.819030000000000291e+04,-8.713079999999999359e+01
1.500000000000000000e+04,4.594119999999999709e+04,-8.710259999999999536e+01
1.666670000000000073e+04,4.143369999999999709e+04,-8.706959999999999411e+01
1.764709999999999854e+04,3.913690000000000146e+04,-8.700199999999999534e+01
1.875000000000000000e+04,3.687030000000000291e+04,-8.697979999999999734e+01
1.875000000000000000e+04,3.688230000000000291e+04,-8.699099999999999966e+01
2.000000000000000000e+04,3.461090000000000146e+04,-8.692560000000000286e+01
2.307690000000000146e+04,3.005750000000000000e+04,-8.675220000000000198e+01
2.307690000000000146e+04,3.005220000000000073e+04,-8.674890000000000612e+01
2.500000000000000000e+04,2.778800000000000000e+04,-8.666759999999999309e+01
2.727270000000000073e+04,2.548509999999999854e+04,-8.659659999999999513e+01
2.727270000000000073e+04,2.548170000000000073e+04,-8.658780000000000143e+01
2.857140000000000146e+04,2.433959999999999854e+04,-8.652299999999999613e+01
3.000000000000000000e+04,2.320420000000000073e+04,-8.639900000000000091e+01
3.157890000000000146e+04,2.207550000000000000e+04,-8.630649999999999977e+01
3.333330000000000291e+04,2.092459999999999854e+04,-8.619209999999999638e+01
3.529409999999999854e+04,1.978179999999999927e+04,-8.606680000000000064e+01
3.750000000000000000e+04,1.863820000000000073e+04,-8.592390000000000327e+01
4.000000000000000000e+04,1.749129999999999927e+04,-8.577200000000000557e+01
4.285709999999999854e+04,1.634650000000000000e+04,-8.558979999999999677e+01
4.615380000000000291e+04,1.520320000000000073e+04,-8.538500000000000512e+01
5.000000000000000000e+04,1.404800000000000000e+04,-8.519689999999999941e+01
5.217390000000000146e+04,1.346660000000000036e+04,-8.504890000000000327e+01
5.714290000000000146e+04,1.231729999999999927e+04,-8.472329999999999472e+01
6.000000000000000000e+04,1.174320000000000073e+04,-8.453140000000000498e+01
6.000000000000000000e+04,1.174179999999999927e+04,-8.453560000000000230e+01
6.666669999999999709e+04,1.059520000000000073e+04,-8.407460000000000377e+01
7.058819999999999709e+04,1.001460000000000036e+04,-8.381799999999999784e+01
7.058819999999999709e+04,1.001639999999999964e+04,-8.381690000000000396e+01
7.500000000000000000e+04,9.521340000000000146e+03,-8.355880000000000507e+01
8.000000000000000000e+04,8.948129999999999200e+03,-8.323770000000000380e+01
9.230769999999999709e+04,7.805890000000000327e+03,-8.246659999999999968e+01
1.000000000000000000e+05,7.236260000000000218e+03,-8.198919999999999675e+01
1.000000000000000000e+05,7.235930000000000291e+03,-8.198789999999999623e+01
1.090910000000000000e+05,6.667699999999999818e+03,-8.142719999999999914e+01
1.142860000000000000e+05,6.382649999999999636e+03,-8.111830000000000496e+01
1.200000000000000000e+05,6.098260000000000218e+03,-8.076349999999999341e+01
1.200000000000000000e+05,6.100170000000000073e+03,-8.077620000000000289e+01
1.333330000000000000e+05,5.534979999999999563e+03,-7.998260000000000502e+01
1.333330000000000000e+05,5.536130000000000109e+03,-7.996899999999999409e+01
1.411760000000000000e+05,5.253880000000000109e+03,-7.950169999999999959e+01
1.500000000000000000e+05,4.976810000000000400e+03,-7.899760000000000559e+01
1.600000000000000000e+05,4.701229999999999563e+03,-7.845470000000000255e+01
1.846150000000000000e+05,4.151699999999999818e+03,-7.717499999999999716e+01
1.846150000000000000e+05,4.151840000000000146e+03,-7.718399999999999750e+01
2.000000000000000000e+05,3.878880000000000109e+03,-7.644050000000000011e+01
