# Wed Jun 28 16:42:01 2023
#  Frecuencia [Hz], Z [Ohm], Fase [deg]
2.413520000000000039e+02,6.334760000000000000e+05,-1.545449999999999946e+01
2.645500000000000114e+02,6.278100000000000000e+05,-1.707090000000000174e+01
2.901349999999999909e+02,6.208460000000000000e+05,-1.852090000000000103e+01
3.184710000000000036e+02,6.389470000000000000e+05,-2.044709999999999894e+01
3.329630000000000223e+02,6.088070000000000000e+05,-2.078340000000000032e+01
3.488369999999999891e+02,6.219340000000000000e+05,-2.212630000000000052e+01
3.654080000000000155e+02,6.144160000000000000e+05,-2.296109999999999829e+01
3.826530000000000200e+02,6.244970000000000000e+05,-2.396000000000000085e+01
4.005339999999999918e+02,5.954760000000000000e+05,-2.442079999999999984e+01
4.195799999999999841e+02,5.873020000000000000e+05,-2.539430000000000121e+01
4.398829999999999814e+02,5.855680000000000000e+05,-2.641499999999999915e+01
4.608290000000000077e+02,5.700760000000000000e+05,-2.701480000000000103e+01
4.823149999999999977e+02,5.624390000000000000e+05,-2.798079999999999856e+01
5.050509999999999877e+02,5.872690000000000000e+05,-3.067579999999999885e+01
5.281689999999999827e+02,5.682980000000000000e+05,-3.121470000000000056e+01
5.545289999999999964e+02,5.504770000000000000e+05,-3.162450000000000117e+01
5.802709999999999582e+02,5.575970000000000000e+05,-3.386350000000000193e+01
6.072870000000000346e+02,5.473560000000000000e+05,-3.484259999999999735e+01
6.355929999999999609e+02,5.332140000000000000e+05,-3.537089999999999890e+01
6.651879999999999882e+02,5.132340000000000000e+05,-3.597930000000000206e+01
6.976739999999999782e+02,5.083770000000000000e+05,-3.751709999999999923e+01
7.299270000000000209e+02,4.963370000000000000e+05,-3.861129999999999995e+01
7.653060000000000400e+02,5.046160000000000000e+05,-4.138439999999999941e+01
8.000000000000000000e+02,4.940500000000000000e+05,-4.239840000000000231e+01
8.403360000000000127e+02,4.745550000000000000e+05,-4.302049999999999841e+01
8.771929999999999836e+02,4.667130000000000000e+05,-4.374889999999999901e+01
9.202450000000000045e+02,4.579340000000000000e+05,-4.541790000000000305e+01
9.615380000000000109e+02,4.473230000000000000e+05,-4.648810000000000286e+01
1.006710000000000036e+03,4.345260000000000000e+05,-4.792369999999999663e+01
1.060069999999999936e+03,4.232660000000000000e+05,-4.935329999999999728e+01
1.107009999999999991e+03,4.133910000000000000e+05,-5.110569999999999879e+01
1.158299999999999955e+03,3.986910000000000000e+05,-5.162230000000000274e+01
1.214569999999999936e+03,3.855550000000000000e+05,-5.250079999999999814e+01
1.276599999999999909e+03,3.740550000000000000e+05,-5.387570000000000192e+01
1.327430000000000064e+03,3.642610000000000000e+05,-5.490010000000000190e+01
1.401869999999999891e+03,3.566960000000000000e+05,-5.736410000000000053e+01
1.456309999999999945e+03,3.464630000000000000e+05,-5.823859999999999815e+01
1.530609999999999900e+03,3.296600000000000000e+05,-5.845980000000000132e+01
1.595740000000000009e+03,3.185770000000000000e+05,-5.925999999999999801e+01
1.685390000000000100e+03,3.072030000000000000e+05,-6.060869999999999891e+01
1.764710000000000036e+03,2.962650000000000000e+05,-6.134400000000000119e+01
1.840490000000000009e+03,2.860770000000000000e+05,-6.291989999999999839e+01
1.935480000000000018e+03,2.791960000000000000e+05,-6.251050000000000040e+01
2.013420000000000073e+03,2.680540000000000000e+05,-6.466160000000000707e+01
2.127659999999999854e+03,2.546300000000000000e+05,-6.546139999999999759e+01
2.205880000000000109e+03,2.481920000000000000e+05,-6.622079999999999700e+01
2.307690000000000055e+03,2.403810000000000000e+05,-6.807970000000000255e+01
2.419349999999999909e+03,2.298960000000000000e+05,-6.867669999999999675e+01
2.542369999999999891e+03,2.198210000000000000e+05,-6.884130000000000393e+01
2.678570000000000164e+03,2.099870000000000000e+05,-7.004489999999999839e+01
2.803739999999999782e+03,1.978530000000000000e+05,-7.092260000000000275e+01
2.912619999999999891e+03,1.959020000000000000e+05,-7.168070000000000164e+01
3.061219999999999800e+03,1.873630000000000000e+05,-7.265059999999999718e+01
3.260869999999999891e+03,1.766700000000000000e+05,-7.336899999999999977e+01
3.409090000000000146e+03,1.698120000000000000e+05,-7.418479999999999563e+01
3.658539999999999964e+03,1.588770000000000000e+05,-7.501430000000000575e+01
3.846150000000000091e+03,1.513200000000000000e+05,-7.508060000000000400e+01
4.166670000000000073e+03,1.410710000000000000e+05,-7.614480000000000359e+01
4.411760000000000218e+03,1.333410000000000000e+05,-7.705920000000000414e+01
4.761899999999999636e+03,1.243120000000000000e+05,-7.803950000000000387e+01
5.172409999999999854e+03,1.147690000000000000e+05,-7.885930000000000462e+01
5.769229999999999563e+03,1.035170000000000000e+05,-7.974420000000000641e+01
6.250000000000000000e+03,9.584150000000000000e+04,-8.032479999999999620e+01
6.976739999999999782e+03,8.625189999999999418e+04,-8.121909999999999741e+01
7.317069999999999709e+03,8.229150000000000000e+04,-8.141779999999999973e+01
7.317069999999999709e+03,8.232810000000000582e+04,-8.129340000000000543e+01
7.500000000000000000e+03,8.051760000000000582e+04,-8.155150000000000432e+01
7.894739999999999782e+03,7.651119999999999709e+04,-8.189339999999999975e+01
8.108109999999999673e+03,7.450550000000000000e+04,-8.199630000000000507e+01
8.333329999999999927e+03,7.253350000000000000e+04,-8.211759999999999593e+01
8.333329999999999927e+03,7.253360000000000582e+04,-8.217440000000000566e+01
8.823530000000000655e+03,6.865510000000000582e+04,-8.246739999999999782e+01
9.090909999999999854e+03,6.671180000000000291e+04,-8.268019999999999925e+01
9.375000000000000000e+03,6.476700000000000000e+04,-8.282259999999999422e+01
9.375000000000000000e+03,6.466340000000000146e+04,-8.286969999999999459e+01
1.000000000000000000e+04,6.088340000000000146e+04,-8.353360000000000696e+01
1.000000000000000000e+04,6.046000000000000000e+04,-8.328340000000000032e+01
1.034479999999999927e+04,5.877700000000000000e+04,-8.327830000000000155e+01
1.111110000000000036e+04,5.480190000000000146e+04,-8.360349999999999682e+01
1.111110000000000036e+04,5.481100000000000000e+04,-8.353419999999999845e+01
1.200000000000000000e+04,5.081130000000000291e+04,-8.386029999999999518e+01
1.200000000000000000e+04,5.081869999999999709e+04,-8.386870000000000402e+01
1.250000000000000000e+04,4.893019999999999709e+04,-8.423760000000000048e+01
1.363639999999999964e+04,4.488600000000000000e+04,-8.449079999999999302e+01
1.428570000000000073e+04,4.289350000000000000e+04,-8.462810000000000343e+01
1.428570000000000073e+04,4.287009999999999854e+04,-8.468259999999999366e+01
1.500000000000000000e+04,4.086200000000000000e+04,-8.477880000000000393e+01
1.666670000000000073e+04,3.686959999999999854e+04,-8.516849999999999454e+01
1.764709999999999854e+04,3.484159999999999854e+04,-8.522150000000000603e+01
1.875000000000000000e+04,3.283350000000000000e+04,-8.541190000000000282e+01
1.875000000000000000e+04,3.281000000000000000e+04,-8.542130000000000223e+01
2.000000000000000000e+04,3.080909999999999854e+04,-8.547690000000000055e+01
2.307690000000000146e+04,2.676400000000000000e+04,-8.575180000000000291e+01
2.307690000000000146e+04,2.675329999999999927e+04,-8.580230000000000246e+01
2.500000000000000000e+04,2.472570000000000073e+04,-8.592740000000000578e+01
2.727270000000000073e+04,2.267959999999999854e+04,-8.614910000000000423e+01
2.727270000000000073e+04,2.269050000000000000e+04,-8.609789999999999566e+01
2.857140000000000146e+04,2.166509999999999854e+04,-8.609290000000000020e+01
3.000000000000000000e+04,2.065120000000000073e+04,-8.617369999999999663e+01
3.157890000000000146e+04,1.964359999999999854e+04,-8.615489999999999782e+01
3.333330000000000291e+04,1.862270000000000073e+04,-8.609019999999999584e+01
3.529409999999999854e+04,1.760350000000000000e+04,-8.607479999999999620e+01
3.750000000000000000e+04,1.657859999999999854e+04,-8.605410000000000537e+01
4.000000000000000000e+04,1.555089999999999964e+04,-8.612949999999999307e+01
4.285709999999999854e+04,1.452489999999999964e+04,-8.624720000000000653e+01
4.615380000000000291e+04,1.349420000000000073e+04,-8.628459999999999752e+01
5.000000000000000000e+04,1.246450000000000000e+04,-8.630679999999999552e+01
5.217390000000000146e+04,1.194550000000000000e+04,-8.629890000000000327e+01
5.714290000000000146e+04,1.091179999999999927e+04,-8.624930000000000518e+01
6.000000000000000000e+04,1.039879999999999927e+04,-8.624230000000000018e+01
6.000000000000000000e+04,1.039720000000000073e+04,-8.623059999999999548e+01
6.666669999999999709e+04,9.428200000000000728e+03,-8.609239999999999782e+01
7.058819999999999709e+04,8.915149999999999636e+03,-8.606359999999999388e+01
7.058819999999999709e+04,8.914180000000000291e+03,-8.606770000000000209e+01
7.500000000000000000e+04,8.398879999999999200e+03,-8.593800000000000239e+01
8.000000000000000000e+04,7.886430000000000291e+03,-8.576600000000000534e+01
9.230769999999999709e+04,6.855590000000000146e+03,-8.546540000000000248e+01
1.000000000000000000e+05,6.337029999999999745e+03,-8.533679999999999666e+01
1.000000000000000000e+05,6.338750000000000000e+03,-8.530029999999999291e+01
1.090910000000000000e+05,5.818960000000000036e+03,-8.511780000000000257e+01
1.142860000000000000e+05,5.561930000000000291e+03,-8.484610000000000696e+01
1.200000000000000000e+05,5.304039999999999964e+03,-8.475610000000000355e+01
1.200000000000000000e+05,5.303850000000000364e+03,-8.477609999999999957e+01
1.333330000000000000e+05,4.786729999999999563e+03,-8.445130000000000337e+01
1.333330000000000000e+05,4.795920000000000073e+03,-8.400669999999999504e+01
1.411760000000000000e+05,4.547500000000000000e+03,-8.341580000000000439e+01
1.500000000000000000e+05,4.293800000000000182e+03,-8.304219999999999402e+01
1.600000000000000000e+05,4.042420000000000073e+03,-8.256260000000000332e+01
1.846150000000000000e+05,3.527369999999999891e+03,-8.201120000000000232e+01
1.846150000000000000e+05,3.522670000000000073e+03,-8.218080000000000496e+01
2.000000000000000000e+05,3.265369999999999891e+03,-8.187850000000000250e+01
