# Wed Jun 28 17:17:51 2023
#  Frecuencia [Hz], Z [Ohm], Fase [deg]
1.685390000000000100e+03,1.836000000000000000e+05,-7.845900000000000318e+01
1.764710000000000036e+03,1.762890000000000000e+05,-7.843680000000000518e+01
1.840490000000000009e+03,1.700850000000000000e+05,-7.847480000000000189e+01
1.935480000000000018e+03,1.632810000000000000e+05,-7.859229999999999450e+01
2.013420000000000073e+03,1.568770000000000000e+05,-7.838620000000000232e+01
2.127659999999999854e+03,1.501390000000000000e+05,-7.852630000000000621e+01
2.205880000000000109e+03,1.451700000000000000e+05,-7.838089999999999691e+01
2.307690000000000055e+03,1.397350000000000000e+05,-7.854540000000000077e+01
2.419349999999999909e+03,1.340380000000000000e+05,-7.853799999999999670e+01
2.542369999999999891e+03,1.279730000000000000e+05,-7.843000000000000682e+01
2.678570000000000164e+03,1.220570000000000000e+05,-7.837170000000000414e+01
2.803739999999999782e+03,1.175570000000000000e+05,-7.875159999999999627e+01
2.912619999999999891e+03,1.133600000000000000e+05,-7.836830000000000496e+01
3.061219999999999800e+03,1.083700000000000000e+05,-7.835500000000000398e+01
3.260869999999999891e+03,1.021480000000000000e+05,-7.823369999999999891e+01
3.409090000000000146e+03,9.825780000000000291e+04,-7.829930000000000234e+01
3.658539999999999964e+03,9.214089999999999418e+04,-7.814600000000000080e+01
3.846150000000000091e+03,8.804389999999999418e+04,-7.806870000000000687e+01
4.166670000000000073e+03,8.199289999999999418e+04,-7.803209999999999980e+01
4.411760000000000218e+03,7.772360000000000582e+04,-7.780169999999999675e+01
4.761899999999999636e+03,7.254230000000000291e+04,-7.767390000000000327e+01
5.172409999999999854e+03,6.718839999999999418e+04,-7.741750000000000398e+01
5.769229999999999563e+03,6.082409999999999854e+04,-7.697610000000000241e+01
6.250000000000000000e+03,5.650500000000000000e+04,-7.663620000000000232e+01
6.976739999999999782e+03,5.114219999999999709e+04,-7.614660000000000650e+01
7.317069999999999709e+03,4.895659999999999854e+04,-7.583559999999999945e+01
7.317069999999999709e+03,4.890590000000000146e+04,-7.579330000000000211e+01
7.500000000000000000e+03,4.780159999999999854e+04,-7.564780000000000371e+01
7.894739999999999782e+03,4.565419999999999709e+04,-7.537239999999999895e+01
8.108109999999999673e+03,4.454050000000000000e+04,-7.518770000000000664e+01
8.333329999999999927e+03,4.346540000000000146e+04,-7.499410000000000309e+01
8.333329999999999927e+03,4.348409999999999854e+04,-7.501779999999999404e+01
8.823530000000000655e+03,4.124840000000000146e+04,-7.459350000000000591e+01
9.090909999999999854e+03,4.015700000000000000e+04,-7.433610000000000184e+01
9.375000000000000000e+03,3.905359999999999854e+04,-7.410989999999999611e+01
9.375000000000000000e+03,3.905569999999999709e+04,-7.407070000000000221e+01
1.000000000000000000e+04,3.694700000000000000e+04,-7.346959999999999980e+01
1.000000000000000000e+04,3.672100000000000000e+04,-7.352899999999999636e+01
1.034479999999999927e+04,3.575419999999999709e+04,-7.326470000000000482e+01
1.111110000000000036e+04,3.353390000000000146e+04,-7.255570000000000164e+01
1.111110000000000036e+04,3.353059999999999854e+04,-7.262130000000000507e+01
1.200000000000000000e+04,3.131309999999999854e+04,-7.178180000000000405e+01
1.200000000000000000e+04,3.131029999999999927e+04,-7.181730000000000302e+01
1.250000000000000000e+04,3.020350000000000000e+04,-7.138349999999999795e+01
1.363639999999999964e+04,2.800040000000000146e+04,-7.034090000000000487e+01
1.428570000000000073e+04,2.689500000000000000e+04,-6.978539999999999566e+01
1.428570000000000073e+04,2.689379999999999927e+04,-6.975889999999999702e+01
1.500000000000000000e+04,2.579790000000000146e+04,-6.911879999999999313e+01
1.666670000000000073e+04,2.359570000000000073e+04,-6.767799999999999727e+01
1.764709999999999854e+04,2.249879999999999927e+04,-6.684380000000000166e+01
1.875000000000000000e+04,2.141150000000000000e+04,-6.587420000000000186e+01
1.875000000000000000e+04,2.141420000000000073e+04,-6.586599999999999966e+01
2.000000000000000000e+04,2.033090000000000146e+04,-6.483320000000000505e+01
2.307690000000000146e+04,1.819590000000000146e+04,-6.229970000000000141e+01
2.307690000000000146e+04,1.819700000000000000e+04,-6.230879999999999797e+01
2.500000000000000000e+04,1.714459999999999854e+04,-6.082739999999999725e+01
2.727270000000000073e+04,1.610739999999999964e+04,-5.913530000000000086e+01
2.727270000000000073e+04,1.610879999999999927e+04,-5.910909999999999798e+01
2.857140000000000146e+04,1.559610000000000036e+04,-5.818149999999999977e+01
3.000000000000000000e+04,1.508760000000000036e+04,-5.720709999999999695e+01
3.157890000000000146e+04,1.458989999999999964e+04,-5.614959999999999951e+01
3.333330000000000291e+04,1.410489999999999964e+04,-5.500039999999999907e+01
3.529409999999999854e+04,1.361560000000000036e+04,-5.376570000000000249e+01
3.750000000000000000e+04,1.314179999999999927e+04,-5.246329999999999671e+01
4.000000000000000000e+04,1.267820000000000073e+04,-5.106389999999999674e+01
4.285709999999999854e+04,1.222510000000000036e+04,-4.956550000000000011e+01
4.615380000000000291e+04,1.178789999999999964e+04,-4.796860000000000213e+01
5.000000000000000000e+04,1.136210000000000036e+04,-4.630599999999999739e+01
5.217390000000000146e+04,1.115860000000000036e+04,-4.540769999999999840e+01
5.714290000000000146e+04,1.076479999999999927e+04,-4.358259999999999934e+01
6.000000000000000000e+04,1.057300000000000000e+04,-4.263700000000000045e+01
6.000000000000000000e+04,1.057100000000000000e+04,-4.265290000000000248e+01
6.666669999999999709e+04,1.021689999999999964e+04,-4.071900000000000119e+01
7.058819999999999709e+04,1.004410000000000036e+04,-3.975719999999999743e+01
7.058819999999999709e+04,1.004639999999999964e+04,-3.975269999999999726e+01
7.500000000000000000e+04,9.880889999999999418e+03,-3.879270000000000351e+01
8.000000000000000000e+04,9.732540000000000873e+03,-3.784309999999999974e+01
9.230769999999999709e+04,9.587290000000000873e+03,-3.612230000000000274e+01
1.000000000000000000e+05,9.484959999999999127e+03,-3.541009999999999991e+01
1.000000000000000000e+05,9.490209999999999127e+03,-3.539130000000000109e+01
1.090910000000000000e+05,9.410159999999999854e+03,-3.482180000000000319e+01
1.142860000000000000e+05,9.379280000000000655e+03,-3.462960000000000349e+01
1.200000000000000000e+05,9.357909999999999854e+03,-3.445109999999999673e+01
1.200000000000000000e+05,9.357290000000000873e+03,-3.446029999999999660e+01
1.333330000000000000e+05,9.330959999999999127e+03,-3.448259999999999792e+01
1.333330000000000000e+05,9.332030000000000655e+03,-3.445819999999999794e+01
1.411760000000000000e+05,9.341620000000000800e+03,-3.461410000000000053e+01
1.500000000000000000e+05,9.357909999999999854e+03,-3.491470000000000340e+01
1.600000000000000000e+05,9.416469999999999345e+03,-3.544819999999999993e+01
1.846150000000000000e+05,9.553100000000000364e+03,-3.764939999999999998e+01
1.846150000000000000e+05,9.561879999999999200e+03,-3.765160000000000196e+01
2.000000000000000000e+05,9.668790000000000873e+03,-3.951500000000000057e+01
