# Wed Jun 28 18:03:20 2023
#  Frecuencia [Hz], Z [Ohm], Fase [deg]
7.500000000000000000e+04,9.634039999999999418e+04,-8.677740000000000009e+01
8.000000000000000000e+04,9.047139999999999418e+04,-8.684250000000000114e+01
9.230769999999999709e+04,7.870510000000000582e+04,-8.697809999999999775e+01
1.000000000000000000e+05,7.269439999999999418e+04,-8.703969999999999629e+01
1.000000000000000000e+05,7.263930000000000291e+04,-8.701059999999999661e+01
1.090910000000000000e+05,6.669939999999999418e+04,-8.708759999999999479e+01
1.142860000000000000e+05,6.376490000000000146e+04,-8.711050000000000182e+01
1.200000000000000000e+05,6.069459999999999854e+04,-8.709430000000000405e+01
1.200000000000000000e+05,6.068040000000000146e+04,-8.710960000000000036e+01
1.333330000000000000e+05,5.467840000000000146e+04,-8.727309999999999945e+01
1.333330000000000000e+05,5.467400000000000000e+04,-8.716429999999999723e+01
1.411760000000000000e+05,5.154100000000000000e+04,-8.725610000000000355e+01
1.500000000000000000e+05,4.843669999999999709e+04,-8.729290000000000305e+01
1.600000000000000000e+05,4.531359999999999854e+04,-8.727190000000000225e+01
1.846150000000000000e+05,3.909080000000000291e+04,-8.743189999999999884e+01
1.846150000000000000e+05,3.906969999999999709e+04,-8.734959999999999525e+01
2.000000000000000000e+05,3.578609999999999854e+04,-8.738670000000000471e+01
