# Tue Sep  5 18:39:01 2023
#  Tiempo [s], Voltaje [V], Corriente [A]
#   pw=0, T = 0, nplc=0.5
1.513437428474426270e+02,4.000529999999999919e-01,9.956549999999999909e-09
1.513627574443817139e+02,4.000549999999999939e-01,1.005000000000000066e-08
1.513818280696868896e+02,4.000569999999999959e-01,1.021200000000000072e-08
1.514006731510162354e+02,4.000549999999999939e-01,1.050310000000000026e-08
1.514206609725952148e+02,4.000560000000000227e-01,1.084039999999999991e-08
1.514396481513977051e+02,4.000560000000000227e-01,1.147950000000000032e-08
1.514566385746002197e+02,4.000469999999999859e-01,1.212799999999999948e-08
1.514756286144256592e+02,4.000529999999999919e-01,1.262359999999999930e-08
1.514946188926696777e+02,4.000509999999999899e-01,1.303830000000000036e-08
1.515136065483093262e+02,4.000480000000000147e-01,1.317879999999999920e-08
1.515325946807861328e+02,4.000469999999999859e-01,1.323720000000000057e-08
1.515515875816345215e+02,4.000509999999999899e-01,1.260949999999999952e-08
1.515694563388824463e+02,4.000480000000000147e-01,1.190660000000000022e-08
1.515885527133941650e+02,4.000489999999999879e-01,1.114620000000000024e-08
1.516067397594451904e+02,4.000529999999999919e-01,1.057690000000000056e-08
1.516256740093231201e+02,4.000520000000000187e-01,1.013989999999999970e-08
1.516452999114990234e+02,4.000540000000000207e-01,9.980180000000000168e-09
1.516673552989959717e+02,4.000549999999999939e-01,9.954109999999999657e-09
1.516838443279266357e+02,4.000549999999999939e-01,9.948629999999999796e-09
1.517017626762390137e+02,4.000540000000000207e-01,1.004730000000000024e-08
1.517215859889984131e+02,4.000569999999999959e-01,1.020150000000000039e-08
1.517397637367248535e+02,4.000569999999999959e-01,1.055399999999999974e-08
1.517597339153289795e+02,4.000549999999999939e-01,1.079550000000000062e-08
1.517814950942993164e+02,4.000569999999999959e-01,1.132669999999999977e-08
1.517979679107666016e+02,4.000569999999999959e-01,1.174749999999999981e-08
1.518170275688171387e+02,4.000529999999999919e-01,1.242479999999999953e-08
1.518357179164886475e+02,4.000500000000000167e-01,1.284779999999999941e-08
1.518548204898834229e+02,4.000500000000000167e-01,1.312259999999999933e-08
1.518736252784729004e+02,4.000529999999999919e-01,1.328960000000000010e-08
1.518965749740600586e+02,4.000500000000000167e-01,1.322630000000000012e-08
1.519117541313171387e+02,4.000500000000000167e-01,1.282689999999999921e-08
1.519303252696990967e+02,4.000509999999999899e-01,1.215510000000000076e-08
1.519497623443603516e+02,4.000489999999999879e-01,1.170379999999999923e-08
1.519682714939117432e+02,4.000480000000000147e-01,1.117450000000000024e-08
1.519879448413848877e+02,4.000529999999999919e-01,1.063999999999999965e-08
1.520142643451690674e+02,4.000540000000000207e-01,9.744220000000000085e-09
1.520262567996978760e+02,4.000549999999999939e-01,1.005979999999999953e-08
1.520442433357238770e+02,4.000580000000000247e-01,9.946869999999999587e-09
1.520622365474700928e+02,4.000609999999999999e-01,9.991979999999999652e-09
1.520818326473236084e+02,4.000630000000000019e-01,1.015280000000000076e-08
1.521006565093994141e+02,4.000560000000000227e-01,1.050530000000000011e-08
1.521201920509338379e+02,4.000540000000000207e-01,1.088970000000000056e-08
1.521382608413696289e+02,4.000520000000000187e-01,1.149290000000000030e-08
1.521571276187896729e+02,4.000520000000000187e-01,1.215189999999999978e-08
1.521757903099060059e+02,4.000529999999999919e-01,1.261200000000000070e-08
1.521949393749237061e+02,4.000460000000000127e-01,1.304020000000000053e-08
1.522130224704742432e+02,4.000449999999999839e-01,1.329780000000000013e-08
1.522338011264801025e+02,4.000480000000000147e-01,1.311160000000000009e-08
1.522513895034790039e+02,4.000569999999999959e-01,9.939980000000000245e-09
1.523043506145477295e+02,4.000569999999999959e-01,9.918269999999999913e-09
1.523236141204833984e+02,4.000549999999999939e-01,9.965100000000000671e-09
1.523435707092285156e+02,4.000569999999999959e-01,1.001870000000000057e-08
1.523616900444030762e+02,4.000520000000000187e-01,1.001169999999999925e-08
1.523844952583312988e+02,4.000509999999999899e-01,1.027080000000000056e-08
1.524005587100982666e+02,4.000540000000000207e-01,1.052569999999999975e-08
1.524182806015014648e+02,4.000489999999999879e-01,1.089530000000000062e-08
1.524382855892181396e+02,4.000480000000000147e-01,1.134519999999999924e-08
1.524580571651458740e+02,4.000520000000000187e-01,1.198700000000000007e-08
1.524770858287811279e+02,4.000480000000000147e-01,1.203269999999999961e-08
1.525051312446594238e+02,4.000500000000000167e-01,1.094550000000000030e-08
1.525181210041046143e+02,4.000480000000000147e-01,1.155690000000000008e-08
1.525361094474792480e+02,4.000509999999999899e-01,1.220900000000000034e-08
1.525550990104675293e+02,4.000449999999999839e-01,1.278269999999999971e-08
1.525740978717803955e+02,4.000449999999999839e-01,1.314080000000000078e-08
1.525931496620178223e+02,4.000480000000000147e-01,1.330750000000000021e-08
1.526126778125762939e+02,4.000489999999999879e-01,1.296999999999999967e-08
1.526307582855224609e+02,4.000480000000000147e-01,1.233680000000000066e-08
1.526495289802551270e+02,4.000449999999999839e-01,1.172849999999999977e-08
1.526695129871368408e+02,4.000520000000000187e-01,1.116099999999999982e-08
1.526880452632904053e+02,4.000460000000000127e-01,1.068289999999999999e-08
1.527062320709228516e+02,4.000469999999999859e-01,1.037409999999999957e-08
1.527302951812744141e+02,4.000500000000000167e-01,1.028010000000000051e-08
1.527451319694519043e+02,4.000529999999999919e-01,1.003969999999999957e-08
1.527651283740997314e+02,4.000489999999999879e-01,1.002449999999999987e-08
1.527846164703369141e+02,4.000489999999999879e-01,9.949899999999999317e-09
1.528035385608673096e+02,4.000500000000000167e-01,9.923199999999999813e-09
1.528223364353179932e+02,4.000500000000000167e-01,1.004079999999999949e-08
1.528494708538055420e+02,4.000480000000000147e-01,1.006970000000000050e-08
1.528625950813293457e+02,4.000469999999999859e-01,1.009779999999999960e-08
1.528817250728607178e+02,4.000520000000000187e-01,1.026679999999999933e-08
1.529008848667144775e+02,4.000480000000000147e-01,1.052239999999999998e-08
1.529201169013977051e+02,4.000469999999999859e-01,1.090019999999999923e-08
1.529386346340179443e+02,4.000469999999999859e-01,1.127770000000000046e-08
1.529636616706848145e+02,4.000489999999999879e-01,1.180039999999999991e-08
1.529766545295715332e+02,4.000440000000000107e-01,1.207929999999999984e-08
1.529962868690490723e+02,4.000440000000000107e-01,1.253010000000000081e-08
1.530162949562072754e+02,4.000429999999999819e-01,1.289929999999999991e-08
1.530382814407348633e+02,4.000500000000000167e-01,1.157239999999999945e-08
1.530562691688537598e+02,4.000440000000000107e-01,1.230119999999999967e-08
1.530812571048736572e+02,4.000449999999999839e-01,1.224770000000000021e-08
1.530972468852996826e+02,4.000460000000000127e-01,1.289329999999999972e-08
1.531138799190521240e+02,4.000500000000000167e-01,1.320920000000000025e-08
1.531320767402648926e+02,4.000449999999999839e-01,1.325760000000000021e-08
1.531506454944610596e+02,4.000469999999999859e-01,1.264240000000000010e-08
1.531699738502502441e+02,4.000480000000000147e-01,1.203700000000000052e-08
1.531913676261901855e+02,4.000469999999999859e-01,1.142930000000000064e-08
1.532073569297790527e+02,4.000460000000000127e-01,1.072969999999999946e-08
1.532253215312957764e+02,4.000489999999999879e-01,1.025000000000000079e-08
1.532447183132171631e+02,4.000509999999999899e-01,9.994829999999999906e-09
1.532633292675018311e+02,4.000489999999999879e-01,9.974540000000000589e-09
1.532817976474761963e+02,4.000529999999999919e-01,9.988049999999999232e-09
1.533021869659423828e+02,4.000460000000000127e-01,1.020129999999999950e-08
1.533201787471771240e+02,4.000460000000000127e-01,1.058240000000000018e-08
1.533384845256805420e+02,4.000489999999999879e-01,1.108199999999999957e-08
1.533570470809936523e+02,4.000469999999999859e-01,1.166950000000000070e-08
1.533757314682006836e+02,4.000460000000000127e-01,1.228460000000000036e-08
1.533958809375762939e+02,4.000449999999999839e-01,1.278719999999999985e-08
1.534162068367004395e+02,4.000469999999999859e-01,1.313250000000000030e-08
1.534335579872131348e+02,4.000429999999999819e-01,1.328979999999999933e-08
1.534512982368469238e+02,4.000420000000000087e-01,1.312500000000000007e-08
1.534705824851989746e+02,4.000440000000000107e-01,1.264629999999999923e-08
1.534894776344299316e+02,4.000480000000000147e-01,1.203700000000000052e-08
1.535094621181488037e+02,4.000440000000000107e-01,1.184019999999999971e-08
1.535294544696807861e+02,4.000460000000000127e-01,1.097600000000000015e-08
1.535464384555816650e+02,4.000480000000000147e-01,1.033140000000000012e-08
1.535644645690917969e+02,4.000489999999999879e-01,1.005789999999999936e-08
1.535835499763488770e+02,4.000520000000000187e-01,9.925159999999999256e-09
1.536027462482452393e+02,4.000489999999999879e-01,1.001369999999999986e-08
1.536215939521789551e+02,4.000480000000000147e-01,1.014710000000000025e-08
1.536420917510986328e+02,4.000500000000000167e-01,1.049519999999999991e-08
1.536620619297027588e+02,4.000520000000000187e-01,1.013070000000000018e-08
1.536810636520385742e+02,4.000509999999999899e-01,1.024479999999999920e-08
1.537002205848693848e+02,4.000480000000000147e-01,1.065309999999999995e-08
1.537191674709320068e+02,4.000480000000000147e-01,1.111479999999999971e-08
1.537378344535827637e+02,4.000469999999999859e-01,1.130720000000000082e-08
1.537615807056427002e+02,4.000440000000000107e-01,1.187669999999999974e-08
1.537766842842102051e+02,4.000409999999999799e-01,1.246940000000000080e-08
1.537955160140991211e+02,4.000449999999999839e-01,1.284409999999999952e-08
1.538140981197357178e+02,4.000429999999999819e-01,1.294009999999999919e-08
1.538341763019561768e+02,4.000489999999999879e-01,1.324029999999999945e-08
1.538529553413391113e+02,4.000440000000000107e-01,1.331109999999999966e-08
1.538778984546661377e+02,4.000509999999999899e-01,1.292620000000000030e-08
1.538907372951507568e+02,4.000460000000000127e-01,1.235580000000000070e-08
1.539101836681365967e+02,4.000460000000000127e-01,1.236880000000000055e-08
1.539297325611114502e+02,4.000489999999999879e-01,1.175599999999999952e-08
1.539476101398468018e+02,4.000460000000000127e-01,1.113850000000000078e-08
1.539674358367919922e+02,4.000480000000000147e-01,1.072550000000000065e-08
1.539894189834594727e+02,4.000489999999999879e-01,1.048809999999999980e-08
1.540054166316986084e+02,4.000500000000000167e-01,1.016580000000000061e-08
1.540253977775573730e+02,4.000520000000000187e-01,1.010060000000000046e-08
1.540433897972106934e+02,4.000489999999999879e-01,9.943299999999999774e-09
1.540623455047607422e+02,4.000540000000000207e-01,9.981859999999999691e-09
1.540818283557891846e+02,4.000509999999999899e-01,1.007839999999999944e-08
1.541014418601989746e+02,4.000520000000000187e-01,1.039260000000000069e-08
1.541194574832916260e+02,4.000509999999999899e-01,1.080599999999999929e-08
1.541384301185607910e+02,4.000529999999999919e-01,1.123160000000000080e-08
1.541605587005615234e+02,4.000500000000000167e-01,1.189969999999999935e-08
1.541766486167907715e+02,4.000500000000000167e-01,1.217510000000000028e-08
1.541956770420074463e+02,4.000509999999999899e-01,1.265850000000000049e-08
1.542173948287963867e+02,4.000500000000000167e-01,1.304329999999999941e-08
1.542338318824768066e+02,4.000420000000000087e-01,1.330169999999999926e-08
1.542527053356170654e+02,4.000480000000000147e-01,1.324409999999999979e-08
1.542726275920867920e+02,4.000440000000000107e-01,1.329389999999999935e-08
1.542913768291473389e+02,4.000480000000000147e-01,1.319800000000000013e-08
1.543114049434661865e+02,4.000429999999999819e-01,1.271219999999999918e-08
1.543326640129089355e+02,4.000449999999999839e-01,1.207849999999999960e-08
1.543491754531860352e+02,4.000460000000000127e-01,1.146849999999999943e-08
1.543679127693176270e+02,4.000469999999999859e-01,1.093840000000000019e-08
1.543870775699615479e+02,4.000480000000000147e-01,1.048340000000000042e-08
1.544052133560180664e+02,4.000509999999999899e-01,1.013960000000000002e-08
1.544270222187042236e+02,4.000489999999999879e-01,1.058369999999999934e-08
1.544484012126922607e+02,4.000520000000000187e-01,1.015690000000000077e-08
1.544646794795989990e+02,4.000480000000000147e-01,9.983799999999999376e-09
1.544832999706268311e+02,4.000500000000000167e-01,9.914270000000000341e-09
1.545026850700378418e+02,4.000500000000000167e-01,9.981680000000000215e-09
1.545206711292266846e+02,4.000529999999999919e-01,1.016179999999999938e-08
1.545396645069122314e+02,4.000489999999999879e-01,1.049940000000000037e-08
1.545596523284912109e+02,4.000480000000000147e-01,1.107039999999999933e-08
1.545774910449981689e+02,4.000460000000000127e-01,1.159200000000000050e-08
1.545962922573089600e+02,4.000449999999999839e-01,1.229379999999999988e-08
1.546145002841949463e+02,4.000420000000000087e-01,1.280190000000000064e-08
1.546340491771697998e+02,4.000389999999999779e-01,1.305960000000000069e-08
1.546530389785766602e+02,4.000449999999999839e-01,1.328410000000000048e-08
1.546770989894866943e+02,4.000460000000000127e-01,1.314740000000000032e-08
1.546942217350006104e+02,4.000429999999999819e-01,1.296120000000000028e-08
1.547132587432861328e+02,4.000449999999999839e-01,1.326740000000000073e-08
1.547324857711791992e+02,4.000429999999999819e-01,1.326550000000000056e-08
1.547522935867309570e+02,4.000409999999999799e-01,1.279899999999999933e-08
1.547705562114715576e+02,4.000420000000000087e-01,1.240980000000000072e-08
1.547945120334625244e+02,4.000480000000000147e-01,1.179399999999999960e-08
1.548085587024688721e+02,4.000389999999999779e-01,1.144249999999999973e-08
1.548277268409729004e+02,4.000440000000000107e-01,1.097319999999999929e-08
1.548478035926818848e+02,4.000429999999999819e-01,1.133589999999999929e-08
1.548677616119384766e+02,4.000449999999999839e-01,1.079730000000000034e-08
1.548869178295135498e+02,4.000469999999999859e-01,1.049950000000000081e-08
1.549127261638641357e+02,4.000480000000000147e-01,1.017200000000000003e-08
1.549262220859527588e+02,4.000480000000000147e-01,1.022450000000000000e-08
1.549447674751281738e+02,4.000449999999999839e-01,1.004669999999999923e-08
1.549638850688934326e+02,4.000440000000000107e-01,9.963040000000000784e-09
1.549829614162445068e+02,4.000489999999999879e-01,9.894460000000000179e-09
1.550013847351074219e+02,4.000540000000000207e-01,1.008149999999999998e-08
1.550263710021972656e+02,4.000540000000000207e-01,1.023219999999999947e-08
1.550393593311309814e+02,4.000509999999999899e-01,1.064039999999999978e-08
1.550583529472351074e+02,4.000460000000000127e-01,1.099439999999999917e-08
1.550773382186889648e+02,4.000449999999999839e-01,1.151050000000000073e-08
1.550963284969329834e+02,4.000449999999999839e-01,1.219110000000000022e-08
1.551153187751770020e+02,4.000400000000000067e-01,1.264700000000000068e-08
1.551353063583374023e+02,4.000449999999999839e-01,1.309509999999999958e-08
1.551542994976043701e+02,4.000469999999999859e-01,1.332540000000000033e-08
1.551712851524353027e+02,4.000460000000000127e-01,1.306829999999999963e-08
1.551912744045257568e+02,4.000449999999999839e-01,1.307670000000000056e-08
1.552092621326446533e+02,4.000440000000000107e-01,1.234560000000000005e-08
1.552281033992767334e+02,4.000469999999999859e-01,1.159809999999999948e-08
1.552477202415466309e+02,4.000440000000000107e-01,1.086430000000000021e-08
1.552652709484100342e+02,4.000500000000000167e-01,1.027570000000000082e-08
1.552845234870910645e+02,4.000520000000000187e-01,1.001560000000000003e-08
1.553031897544860840e+02,4.000520000000000187e-01,9.945960000000000673e-09
1.553222136497497559e+02,4.000520000000000187e-01,9.997940000000000322e-09
1.553408536911010742e+02,4.000520000000000187e-01,1.019140000000000019e-08
1.553614051342010498e+02,4.000540000000000207e-01,1.057160000000000018e-08
1.553773920536041260e+02,4.000480000000000147e-01,1.107309999999999974e-08
1.553977108001708984e+02,4.000520000000000187e-01,1.160889999999999948e-08
1.554155731201171875e+02,4.000449999999999839e-01,1.216149999999999941e-08
1.554355621337890625e+02,4.000460000000000127e-01,1.263430000000000051e-08
1.554539163112640381e+02,4.000440000000000107e-01,1.300729999999999995e-08
1.554754459857940674e+02,4.000500000000000167e-01,1.328370000000000036e-08
1.554925301074981689e+02,4.000489999999999879e-01,1.327939999999999945e-08
1.555103831291198730e+02,4.000480000000000147e-01,1.273979999999999937e-08
1.555283718109130859e+02,4.000480000000000147e-01,1.201849999999999939e-08
1.555480606555938721e+02,4.000489999999999879e-01,1.132739999999999958e-08
1.555662176609039307e+02,4.000469999999999859e-01,1.074630000000000041e-08
1.555863044261932373e+02,4.000520000000000187e-01,1.022619999999999928e-08
1.556042900085449219e+02,4.000520000000000187e-01,9.995730000000000595e-09
1.556225771903991699e+02,4.000500000000000167e-01,9.935519999999999621e-09
1.556416866779327393e+02,4.000549999999999939e-01,1.001050000000000053e-08
1.556606256961822510e+02,4.000549999999999939e-01,1.023519999999999956e-08
1.556794843673706055e+02,4.000580000000000247e-01,1.056509999999999943e-08
1.556989870071411133e+02,4.000520000000000187e-01,1.109199999999999933e-08
1.557166080474853516e+02,4.000509999999999899e-01,1.161140000000000066e-08
1.557356648445129395e+02,4.000469999999999859e-01,1.240160000000000068e-08
1.557545256614685059e+02,4.000489999999999879e-01,1.290549999999999933e-08
1.557726070880889893e+02,4.000449999999999839e-01,1.319770000000000045e-08
1.557916507720947266e+02,4.000480000000000147e-01,1.333130000000000007e-08
1.558123757839202881e+02,4.000449999999999839e-01,1.317209999999999921e-08
1.558303046226501465e+02,4.000520000000000187e-01,1.254579999999999942e-08
1.558490726947784424e+02,4.000460000000000127e-01,1.195980000000000000e-08
1.558679006099700928e+02,4.000460000000000127e-01,1.134039999999999943e-08
1.558863310813903809e+02,4.000469999999999859e-01,1.068790000000000070e-08
1.559052484035491943e+02,4.000489999999999879e-01,1.023029999999999930e-08
1.559252517223358154e+02,4.000560000000000227e-01,9.974319999999999942e-09
1.559434468746185303e+02,4.000509999999999899e-01,9.949830000000000164e-09
1.559622502326965332e+02,4.000549999999999939e-01,9.979750000000000408e-09
1.559811060428619385e+02,4.000509999999999899e-01,1.002889999999999956e-08
1.560006573200225830e+02,4.000540000000000207e-01,1.047370000000000034e-08
1.560186400413513184e+02,4.000489999999999879e-01,1.073630000000000065e-08
1.560386276245117188e+02,4.000500000000000167e-01,1.143750000000000067e-08
1.560556149482727051e+02,4.000449999999999839e-01,1.226439999999999996e-08
1.560736846923828125e+02,4.000480000000000147e-01,1.282750000000000022e-08
1.560934689044952393e+02,4.000460000000000127e-01,1.306020000000000004e-08
1.561126692295074463e+02,4.000469999999999859e-01,1.321209999999999990e-08
1.561315693855285645e+02,4.000460000000000127e-01,1.323230000000000031e-08
1.561520056724548340e+02,4.000449999999999839e-01,1.256130000000000045e-08
1.561682894229888916e+02,4.000480000000000147e-01,1.200130000000000073e-08
1.561879820823669434e+02,4.000469999999999859e-01,1.140029999999999919e-08
1.562072684764862061e+02,4.000509999999999899e-01,1.108429999999999987e-08
1.562262823581695557e+02,4.000509999999999899e-01,1.059269999999999962e-08
1.562451117038726807e+02,4.000549999999999939e-01,1.017679999999999985e-08
1.562653019428253174e+02,4.000520000000000187e-01,9.970509999999999725e-09
1.562823948860168457e+02,4.000500000000000167e-01,9.919379999999999716e-09
1.563012716770172119e+02,4.000540000000000207e-01,1.006399999999999999e-08
1.563204221725463867e+02,4.000540000000000207e-01,1.020309999999999923e-08
1.563395545482635498e+02,4.000520000000000187e-01,1.057020000000000058e-08
1.563576509952545166e+02,4.000549999999999939e-01,1.095949999999999964e-08
1.563778190612792969e+02,4.000509999999999899e-01,1.178989999999999958e-08
1.563956043720245361e+02,4.000529999999999919e-01,1.233450000000000037e-08
1.564144449234008789e+02,4.000500000000000167e-01,1.286210000000000008e-08
1.564331271648406982e+02,4.000469999999999859e-01,1.313129999999999993e-08
1.564520409107208252e+02,4.000540000000000207e-01,1.316699999999999972e-08
1.564711337089538574e+02,4.000440000000000107e-01,1.311559999999999967e-08
1.564922492504119873e+02,4.000520000000000187e-01,1.265920000000000029e-08
1.565080847740173340e+02,4.000449999999999839e-01,1.203210000000000025e-08
1.565270769596099854e+02,4.000480000000000147e-01,1.135689999999999994e-08
1.565460636615753174e+02,4.000469999999999859e-01,1.075989999999999962e-08
1.565652439594268799e+02,4.000480000000000147e-01,1.027139999999999991e-08
1.565839133262634277e+02,4.000509999999999899e-01,1.001340000000000018e-08
1.566034779548645020e+02,4.000529999999999919e-01,9.960929999999999847e-09
1.566213622093200684e+02,4.000509999999999899e-01,1.004189999999999941e-08
1.566393938064575195e+02,4.000469999999999859e-01,1.019250000000000011e-08
1.566590232849121094e+02,4.000540000000000207e-01,1.054909999999999948e-08
1.566778872013092041e+02,4.000549999999999939e-01,1.087470000000000009e-08
1.566964173316955566e+02,4.000449999999999839e-01,1.155140000000000046e-08
1.567159814834594727e+02,4.000460000000000127e-01,1.227629999999999989e-08
1.567342147827148438e+02,4.000440000000000107e-01,1.289610000000000058e-08
1.567528934478759766e+02,4.000420000000000087e-01,1.318789999999999992e-08
1.567715094089508057e+02,4.000460000000000127e-01,1.330680000000000041e-08
1.567903912067413330e+02,4.000500000000000167e-01,1.288230000000000048e-08
1.568083055019378662e+02,4.000420000000000087e-01,1.223979999999999986e-08
1.568286294937133789e+02,4.000420000000000087e-01,1.150040000000000053e-08
1.568462913036346436e+02,4.000449999999999839e-01,1.089380000000000058e-08
1.568654458522796631e+02,4.000520000000000187e-01,1.042390000000000078e-08
1.568835413455963135e+02,4.000529999999999919e-01,1.006919999999999993e-08
1.569031198024749756e+02,4.000500000000000167e-01,9.951099999999999685e-09
1.569215991497039795e+02,4.000509999999999899e-01,9.972009999999999771e-09
1.569416463375091553e+02,4.000540000000000207e-01,1.010979999999999997e-08
1.569600818157196045e+02,4.000520000000000187e-01,1.037229999999999984e-08
1.569798524379730225e+02,4.000560000000000227e-01,1.026740000000000034e-08
1.569988505840301514e+02,4.000540000000000207e-01,1.062670000000000012e-08
1.570168302059173584e+02,4.000500000000000167e-01,1.119660000000000081e-08
1.570358180999755859e+02,4.000480000000000147e-01,1.179109999999999995e-08
1.570600559711456299e+02,4.000440000000000107e-01,1.254909999999999919e-08
1.570730478763580322e+02,4.000480000000000147e-01,1.298679999999999986e-08
1.570922355651855469e+02,4.000480000000000147e-01,1.325109999999999946e-08
1.571110312938690186e+02,4.000460000000000127e-01,1.331160000000000023e-08
1.571305658817291260e+02,4.000469999999999859e-01,1.281230000000000052e-08
1.571501157283782959e+02,4.000480000000000147e-01,1.224459999999999968e-08
1.571708254814147949e+02,4.000449999999999839e-01,1.176709999999999920e-08
1.571877300739288330e+02,4.000489999999999879e-01,1.127030000000000067e-08
1.572067606449127197e+02,4.000449999999999839e-01,1.096589999999999994e-08
1.572257838249206543e+02,4.000540000000000207e-01,1.054740000000000020e-08
1.572438545227050781e+02,4.000500000000000167e-01,1.019750000000000082e-08
1.572636837959289551e+02,4.000529999999999919e-01,9.989949999999999401e-09
1.572846662998199463e+02,4.000500000000000167e-01,9.921559999999999806e-09
1.573015210628509521e+02,4.000580000000000247e-01,1.002690000000000060e-08
1.573192207813262939e+02,4.000560000000000227e-01,1.018250000000000035e-08
1.573391551971435547e+02,4.000489999999999879e-01,1.031100000000000048e-08
1.573572013378143311e+02,4.000540000000000207e-01,1.101269999999999941e-08
1.573763146400451660e+02,4.000520000000000187e-01,1.161400000000000063e-08
1.573959269523620605e+02,4.000540000000000207e-01,1.230449999999999944e-08
1.574139602184295654e+02,4.000460000000000127e-01,1.290189999999999988e-08
1.574340660572052002e+02,4.000500000000000167e-01,1.319170000000000026e-08
1.574518480300903320e+02,4.000500000000000167e-01,1.331709999999999985e-08
1.574708383083343506e+02,4.000540000000000207e-01,1.310059999999999920e-08
1.574902222156524658e+02,4.000520000000000187e-01,1.275519999999999996e-08
1.575151877403259277e+02,4.000509999999999899e-01,1.254919999999999964e-08
1.575271763801574707e+02,4.000469999999999859e-01,1.188889999999999934e-08
1.575461695194244385e+02,4.000520000000000187e-01,1.117080000000000034e-08
1.575651538372039795e+02,4.000489999999999879e-01,1.053970000000000073e-08
1.575841617584228516e+02,4.000500000000000167e-01,1.013049999999999929e-08
1.576022911071777344e+02,4.000540000000000207e-01,9.986440000000000517e-09
1.576231660842895508e+02,4.000540000000000207e-01,9.975989999999999586e-09
1.576395659446716309e+02,4.000549999999999939e-01,1.009219999999999954e-08
1.576590731143951416e+02,4.000529999999999919e-01,1.034089999999999931e-08
1.576775641441345215e+02,4.000540000000000207e-01,1.078130000000000040e-08
1.576960968971252441e+02,4.000520000000000187e-01,1.132139999999999939e-08
1.577155852317810059e+02,4.000489999999999879e-01,1.196049999999999980e-08
1.577350130081176758e+02,4.000500000000000167e-01,1.265459999999999971e-08
1.577527244091033936e+02,4.000500000000000167e-01,1.305419999999999986e-08
1.577715787887573242e+02,4.000440000000000107e-01,1.326850000000000066e-08
1.577910447120666504e+02,4.000460000000000127e-01,1.330130000000000079e-08
1.578099687099456787e+02,4.000469999999999859e-01,1.292049999999999979e-08
1.578285694122314453e+02,4.000480000000000147e-01,1.237489999999999953e-08
1.578482978343963623e+02,4.000449999999999839e-01,1.158539999999999930e-08
1.578656206130981445e+02,4.000520000000000187e-01,1.099899999999999976e-08
1.578851494789123535e+02,4.000489999999999879e-01,1.051039999999999960e-08
1.579039180278778076e+02,4.000549999999999939e-01,1.013900000000000066e-08
1.579221081733703613e+02,4.000529999999999919e-01,9.949059999999999556e-09
1.579421620368957520e+02,4.000540000000000207e-01,9.939609999999999759e-09
1.579638090133666992e+02,4.000569999999999959e-01,9.934449999999999334e-09
1.579808971881866455e+02,4.000540000000000207e-01,1.005419999999999946e-08
1.579988143444061279e+02,4.000600000000000267e-01,1.004140000000000050e-08
1.580178091526031494e+02,4.000569999999999959e-01,1.051229999999999977e-08
1.580365591049194336e+02,4.000560000000000227e-01,1.109659999999999992e-08
1.580565502643585205e+02,4.000540000000000207e-01,1.085620000000000062e-08
1.580769674777984619e+02,4.000540000000000207e-01,1.146730000000000072e-08
1.580949559211730957e+02,4.000500000000000167e-01,1.218639999999999919e-08
1.581137180328369141e+02,4.000509999999999899e-01,1.275050000000000059e-08
1.581321284770965576e+02,4.000460000000000127e-01,1.311379999999999994e-08
1.581508300304412842e+02,4.000480000000000147e-01,1.333049999999999982e-08
1.581702814102172852e+02,4.000460000000000127e-01,1.312760000000000004e-08
1.581898686885833740e+02,4.000509999999999899e-01,1.277819999999999957e-08
1.582082734107971191e+02,4.000489999999999879e-01,1.213889999999999993e-08
1.582277884483337402e+02,4.000520000000000187e-01,1.181529999999999993e-08
1.582472074031829834e+02,4.000540000000000207e-01,1.135740000000000051e-08
1.582663645744323730e+02,4.000540000000000207e-01,1.084559999999999985e-08
1.582853727340698242e+02,4.000529999999999919e-01,1.052220000000000074e-08
1.583093464374542236e+02,4.000509999999999899e-01,1.030329999999999936e-08
1.583243587017059326e+02,4.000609999999999999e-01,1.008090000000000062e-08
1.583422725200653076e+02,4.000560000000000227e-01,9.962479999999999288e-09
1.583620927333831787e+02,4.000560000000000227e-01,9.918309999999999429e-09
1.583817789554595947e+02,4.000589999999999979e-01,9.939769999999999477e-09
1.584007875919342041e+02,4.000589999999999979e-01,1.001390000000000075e-08
1.584242358207702637e+02,4.000630000000000019e-01,1.018499999999999988e-08
1.584393162727355957e+02,4.000619999999999732e-01,1.047590000000000019e-08
1.584583055973052979e+02,4.000549999999999939e-01,1.089630000000000010e-08
1.584762690067291260e+02,4.000600000000000267e-01,1.103420000000000063e-08
1.584952862262725830e+02,4.000549999999999939e-01,1.164180000000000006e-08
1.585132887363433838e+02,4.000540000000000207e-01,1.233710000000000034e-08
1.585332612991333008e+02,4.000509999999999899e-01,1.293749999999999922e-08
1.585515768527984619e+02,4.000529999999999919e-01,1.324880000000000082e-08
1.585704674720764160e+02,4.000500000000000167e-01,1.329780000000000013e-08
1.585892601013183594e+02,4.000520000000000187e-01,1.293339999999999920e-08
1.586080727577209473e+02,4.000480000000000147e-01,1.227929999999999998e-08
1.586271102428436279e+02,4.000480000000000147e-01,-1.613019999999999926e-10
1.586833300590515137e+02,4.000600000000000267e-01,9.905930000000000347e-09
1.587002527713775635e+02,4.000619999999999732e-01,1.010889999999999929e-08
1.587192449569702148e+02,4.000580000000000247e-01,1.034530000000000066e-08
1.587380580902099609e+02,4.000589999999999979e-01,1.069980000000000063e-08
