Model,DPO3034
Firmware Version,2.16

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.001,
Sample Interval,1e-06,
Record Length,10000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,10
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,0.5,0.5
Label,,
TIME,CH1,CH2
5.1350e-03,0.03,0.9
5.1360e-03,0.03,0.92
5.1370e-03,0.01,0.92
5.1380e-03,0.01,0.9
5.1390e-03,0.05,0.92
5.1400e-03,0.01,0.9
5.1410e-03,-0.01,0.88
5.1420e-03,0.01,0.9
5.1430e-03,0.01,0.88
5.1440e-03,-0.01,0.84
5.1450e-03,0.03,0.9
5.1460e-03,0.03,0.92
5.1470e-03,0.03,0.9
5.1480e-03,0.01,0.86
5.1490e-03,-0.01,0.9
5.1500e-03,0.07,0.92
5.1510e-03,0.03,0.9
5.1520e-03,-0.03,0.86
5.1530e-03,0.01,0.86
5.1540e-03,0.01,0.88
5.1550e-03,0.03,0.86
5.1560e-03,0.05,0.88
5.1570e-03,0.05,0.86
5.1580e-03,0.03,0.86
5.1590e-03,0.01,0.86
5.1600e-03,0.01,0.9
5.1610e-03,0.05,0.9
5.1620e-03,0.01,0.84
5.1630e-03,0.01,0.86
5.1640e-03,0.03,0.84
5.1650e-03,0.01,0.82
5.1660e-03,0.01,0.82
5.1670e-03,0.03,0.86
5.1680e-03,-0.01,0.82
5.1690e-03,0.03,0.86
5.1700e-03,0.03,0.86
5.1710e-03,0.03,0.86
5.1720e-03,0.05,0.84
5.1730e-03,0.01,0.86
5.1740e-03,-0.01,0.88
5.1750e-03,0.03,0.86
5.1760e-03,0.01,0.82
5.1770e-03,0.01,0.8
5.1780e-03,-0.03,0.86
5.1790e-03,0.01,0.82
5.1800e-03,-0.01,0.84
5.1810e-03,-0.01,0.8
5.1820e-03,-0.01,0.86
5.1830e-03,0.03,0.86
5.1840e-03,0.03,0.84
5.1850e-03,0.03,0.82
5.1860e-03,0.03,0.8
5.1870e-03,0.01,0.84
5.1880e-03,-0.01,0.84
5.1890e-03,-0.01,0.82
5.1900e-03,0.03,0.82
5.1910e-03,0.01,0.86
5.1920e-03,0.03,0.82
5.1930e-03,0.01,0.86
5.1940e-03,0.01,0.82
5.1950e-03,0.03,0.8
5.1960e-03,0.01,0.84
5.1970e-03,0.01,0.8
5.1980e-03,-0.01,0.8
5.1990e-03,0.03,0.78
5.2000e-03,-0.01,0.8
5.2010e-03,0.03,0.84
5.2020e-03,-0.01,0.78
5.2030e-03,0.01,0.8
5.2040e-03,-0.01,0.82
5.2050e-03,0.01,0.84
5.2060e-03,-0.01,0.8
5.2070e-03,0.03,0.8
5.2080e-03,0.03,0.8
5.2090e-03,-0.03,0.8
5.2100e-03,-0.05,0.78
5.2110e-03,0.01,0.8
5.2120e-03,0.01,0.74
5.2130e-03,0.01,0.8
5.2140e-03,0.03,0.78
5.2150e-03,0.01,0.78
5.2160e-03,0.01,0.8
5.2170e-03,0.01,0.82
5.2180e-03,0.01,0.78
5.2190e-03,-0.01,0.8
5.2200e-03,0.01,0.8
5.2210e-03,0.03,0.74
5.2220e-03,0.03,0.78
5.2230e-03,0.01,0.8
5.2240e-03,0.03,0.78
5.2250e-03,0.01,0.76
5.2260e-03,0.03,0.74
5.2270e-03,0.01,0.78
5.2280e-03,-0.01,0.8
5.2290e-03,0.01,0.74
5.2300e-03,0.01,0.76
5.2310e-03,-0.01,0.78
5.2320e-03,0.03,0.78
5.2330e-03,0.01,0.76
5.2340e-03,0.03,0.76
5.2350e-03,0.03,0.76
5.2360e-03,0.05,0.74
5.2370e-03,0.03,0.74
5.2380e-03,0.01,0.74
5.2390e-03,-0.03,0.72
5.2400e-03,0.01,0.74
5.2410e-03,-0.01,0.74
5.2420e-03,0.05,0.74
5.2430e-03,0.01,0.76
5.2440e-03,-0.01,0.76
5.2450e-03,-0.01,0.76
5.2460e-03,-0.01,0.78
5.2470e-03,0.03,0.72
5.2480e-03,-0.03,0.74
5.2490e-03,0.01,0.68
5.2500e-03,0.03,0.74
5.2510e-03,0.03,0.72
5.2520e-03,0.01,0.74
5.2530e-03,0.05,0.72
5.2540e-03,0.03,0.72
5.2550e-03,0.01,0.74
5.2560e-03,0.03,0.74
5.2570e-03,0.03,0.7
5.2580e-03,-0.01,0.72
5.2590e-03,0.01,0.74
5.2600e-03,0.01,0.74
5.2610e-03,-0.01,0.74
5.2620e-03,0.01,0.74
5.2630e-03,0.05,0.74
5.2640e-03,-0.03,0.72
5.2650e-03,0.01,0.66
5.2660e-03,0.01,0.66
5.2670e-03,0.01,0.78
5.2680e-03,-0.01,0.74
5.2690e-03,0.03,0.72
5.2700e-03,0.01,0.68
5.2710e-03,0.03,0.7
5.2720e-03,0.03,0.76
5.2730e-03,0.01,0.74
5.2740e-03,0.01,0.7
5.2750e-03,0.03,0.68
5.2760e-03,0.03,0.68
5.2770e-03,-0.01,0.7
5.2780e-03,0.01,0.7
5.2790e-03,0.01,0.7
5.2800e-03,0.01,0.7
5.2810e-03,0.03,0.7
5.2820e-03,0.01,0.7
5.2830e-03,-0.01,0.68
5.2840e-03,-0.01,0.68
5.2850e-03,0.03,0.72
5.2860e-03,0.01,0.72
5.2870e-03,0.03,0.66
5.2880e-03,0.03,0.68
5.2890e-03,0.01,0.7
5.2900e-03,0.03,0.7
5.2910e-03,0.03,0.68
5.2920e-03,0.03,0.68
5.2930e-03,0.01,0.66
5.2940e-03,-0.01,0.7
5.2950e-03,-0.01,0.68
5.2960e-03,0.03,0.68
5.2970e-03,0.05,0.66
5.2980e-03,0.01,0.68
5.2990e-03,0.01,0.68
5.3000e-03,0.03,0.68
5.3010e-03,0.01,0.66
5.3020e-03,0.01,0.66
5.3030e-03,0.03,0.68
5.3040e-03,0.01,0.66
5.3050e-03,0.01,0.7
5.3060e-03,0.03,0.64
5.3070e-03,0.03,0.68
5.3080e-03,0.03,0.68
5.3090e-03,0.05,0.64
5.3100e-03,0.01,0.64
5.3110e-03,0.03,0.68
5.3120e-03,0.03,0.68
5.3130e-03,0.07,0.64
5.3140e-03,0.01,0.64
5.3150e-03,0.01,0.64
5.3160e-03,-0.01,0.72
5.3170e-03,0.03,0.66
5.3180e-03,0.01,0.64
5.3190e-03,-0.01,0.66
5.3200e-03,0.03,0.66
5.3210e-03,0.01,0.64
5.3220e-03,0.03,0.64
5.3230e-03,-0.01,0.64
5.3240e-03,-0.01,0.62
5.3250e-03,0.03,0.62
5.3260e-03,0.01,0.64
5.3270e-03,-0.01,0.66
5.3280e-03,0.01,0.6
5.3290e-03,0.01,0.6
5.3300e-03,0.03,0.66
5.3310e-03,0.01,0.6
5.3320e-03,0.03,0.6
5.3330e-03,0.01,0.64
5.3340e-03,0.03,0.62
5.3350e-03,0.03,0.64
5.3360e-03,0.01,0.64
5.3370e-03,0.01,0.62
5.3380e-03,0.03,0.64
5.3390e-03,0.01,0.64
5.3400e-03,0.01,0.64
5.3410e-03,0.01,0.62
5.3420e-03,0.03,0.6
5.3430e-03,0.01,0.6
5.3440e-03,0.01,0.6
5.3450e-03,0.01,0.6
5.3460e-03,0.01,0.6
5.3470e-03,0.03,0.64
5.3480e-03,-0.01,0.64
5.3490e-03,0.01,0.6
5.3500e-03,0.03,0.6
5.3510e-03,-0.01,0.6
5.3520e-03,0.01,0.64
5.3530e-03,-0.01,0.66
5.3540e-03,0.01,0.58
5.3550e-03,0.03,0.6
5.3560e-03,0.03,0.64
5.3570e-03,0.03,0.6
5.3580e-03,0.01,0.58
5.3590e-03,-0.01,0.58
5.3600e-03,0.01,0.62
5.3610e-03,0.01,0.6
5.3620e-03,0.05,0.58
5.3630e-03,0.03,0.6
5.3640e-03,0.03,0.6
5.3650e-03,-0.01,0.54
5.3660e-03,-0.01,0.62
5.3670e-03,0.01,0.6
5.3680e-03,0.03,0.58
5.3690e-03,0.03,0.58
5.3700e-03,0.03,0.58
5.3710e-03,0.03,0.58
5.3720e-03,-0.01,0.6
5.3730e-03,0.03,0.58
5.3740e-03,0.03,0.6
5.3750e-03,0.01,0.62
5.3760e-03,0.05,0.6
5.3770e-03,0.01,0.58
5.3780e-03,0.03,0.62
5.3790e-03,0.03,0.54
5.3800e-03,0.03,0.58
5.3810e-03,0.05,0.58
5.3820e-03,0.05,0.58
5.3830e-03,0.01,0.58
5.3840e-03,0.03,0.6
5.3850e-03,0.01,0.64
5.3860e-03,0.03,0.6
5.3870e-03,0.01,0.58
5.3880e-03,0.03,0.56
5.3890e-03,0.01,0.54
5.3900e-03,0.01,0.52
5.3910e-03,0.03,0.58
5.3920e-03,0.03,0.58
5.3930e-03,0.03,0.58
5.3940e-03,-0.01,0.56
5.3950e-03,0.01,0.54
5.3960e-03,0.01,0.54
5.3970e-03,0.03,0.56
5.3980e-03,-0.01,0.52
5.3990e-03,-0.01,0.54
5.4000e-03,0.05,0.54
5.4010e-03,0.03,0.56
5.4020e-03,-0.01,0.58
5.4030e-03,0.03,0.56
5.4040e-03,0.01,0.58
5.4050e-03,0.03,0.56
5.4060e-03,0.03,0.58
5.4070e-03,0.01,0.54
5.4080e-03,0.05,0.56
5.4090e-03,0.03,0.54
5.4100e-03,0.05,0.5
5.4110e-03,0.03,0.58
5.4120e-03,0.01,0.54
5.4130e-03,0.01,0.56
5.4140e-03,0.03,0.54
5.4150e-03,0.01,0.54
5.4160e-03,0.01,0.54
5.4170e-03,0.03,0.52
5.4180e-03,0.03,0.56
5.4190e-03,0.03,0.54
5.4200e-03,0.03,0.54
5.4210e-03,0.01,0.52
5.4220e-03,-0.01,0.54
5.4230e-03,0.03,0.56
5.4240e-03,-0.01,0.52
5.4250e-03,0.03,0.52
5.4260e-03,-0.03,0.56
5.4270e-03,0.03,0.54
5.4280e-03,-0.01,0.52
5.4290e-03,0.03,0.54
5.4300e-03,-0.03,0.56
5.4310e-03,0.03,0.52
5.4320e-03,0.01,0.5
5.4330e-03,0.01,0.52
5.4340e-03,0.03,0.54
5.4350e-03,0.01,0.54
5.4360e-03,0.01,0.54
5.4370e-03,0.01,0.54
5.4380e-03,0.03,0.54
5.4390e-03,-0.01,0.5
5.4400e-03,0.03,0.52
5.4410e-03,0.01,0.5
5.4420e-03,0.01,0.5
5.4430e-03,-0.01,0.5
5.4440e-03,0.03,0.52
5.4450e-03,0.03,0.52
5.4460e-03,0.03,0.5
5.4470e-03,0.01,0.52
5.4480e-03,-0.01,0.5
5.4490e-03,0.01,0.52
5.4500e-03,0.01,0.48
5.4510e-03,0.05,0.5
5.4520e-03,-0.01,0.48
5.4530e-03,-0.01,0.5
5.4540e-03,0.01,0.5
5.4550e-03,-0.01,0.5
5.4560e-03,0.01,0.48
5.4570e-03,-0.01,0.5
5.4580e-03,0.01,0.56
5.4590e-03,-0.01,0.54
5.4600e-03,0.03,0.5
5.4610e-03,0.01,0.46
5.4620e-03,-0.01,0.48
5.4630e-03,0.01,0.54
5.4640e-03,0.01,0.52
5.4650e-03,0.01,0.46
5.4660e-03,0.03,0.44
5.4670e-03,0.05,0.52
5.4680e-03,0.01,0.48
5.4690e-03,-0.01,0.46
5.4700e-03,0.01,0.5
5.4710e-03,0.03,0.48
5.4720e-03,0.01,0.5
5.4730e-03,0.01,0.46
5.4740e-03,0.03,0.5
5.4750e-03,0.03,0.5
5.4760e-03,0.01,0.48
5.4770e-03,-0.03,0.46
5.4780e-03,0.01,0.5
5.4790e-03,0.01,0.44
5.4800e-03,0.01,0.48
5.4810e-03,0.03,0.46
5.4820e-03,0.03,0.48
5.4830e-03,0.03,0.48
5.4840e-03,0.05,0.48
5.4850e-03,0.01,0.52
5.4860e-03,-0.01,0.48
5.4870e-03,0.03,0.44
5.4880e-03,0.01,0.48
5.4890e-03,0.03,0.48
5.4900e-03,0.01,0.48
5.4910e-03,0.01,0.44
5.4920e-03,0.01,0.48
5.4930e-03,0.03,0.48
5.4940e-03,0.03,0.48
5.4950e-03,0.03,0.46
5.4960e-03,0.03,0.44
5.4970e-03,0.03,0.46
5.4980e-03,0.03,0.42
5.4990e-03,0.01,0.5
5.5000e-03,0.03,0.48
5.5010e-03,0.01,0.44
5.5020e-03,0.01,0.46
5.5030e-03,-0.01,0.44
5.5040e-03,0.03,0.48
5.5050e-03,0.01,0.5
5.5060e-03,0.01,0.46
5.5070e-03,0.03,0.46
5.5080e-03,0.03,0.5
5.5090e-03,0.01,0.42
5.5100e-03,0.01,0.46
5.5110e-03,0.03,0.44
5.5120e-03,-0.01,0.4
5.5130e-03,0.03,0.4
5.5140e-03,0.01,0.46
5.5150e-03,-0.01,0.48
5.5160e-03,0.01,0.48
5.5170e-03,-0.01,0.44
5.5180e-03,0.01,0.42
5.5190e-03,0.01,0.42
5.5200e-03,0.01,0.46
5.5210e-03,-0.01,0.44
5.5220e-03,-0.01,0.44
5.5230e-03,-0.01,0.44
5.5240e-03,0.01,0.44
5.5250e-03,-0.01,0.46
5.5260e-03,0.01,0.44
5.5270e-03,-0.01,0.44
5.5280e-03,-0.03,0.44
5.5290e-03,0.03,0.44
5.5300e-03,0.01,0.44
5.5310e-03,0.01,0.4
5.5320e-03,-0.01,0.4
5.5330e-03,0.05,0.42
5.5340e-03,0.01,0.4
5.5350e-03,0.03,0.4
5.5360e-03,0.01,0.44
5.5370e-03,0.03,0.42
5.5380e-03,0.01,0.46
5.5390e-03,0.01,0.4
5.5400e-03,0.03,0.4
5.5410e-03,0.01,0.44
5.5420e-03,-0.01,0.44
5.5430e-03,-0.01,0.46
5.5440e-03,-0.01,0.4
5.5450e-03,-0.03,0.44
5.5460e-03,0.05,0.42
5.5470e-03,0.03,0.44
5.5480e-03,0.03,0.44
5.5490e-03,0.05,0.4
5.5500e-03,0.01,0.38
5.5510e-03,0.01,0.4
5.5520e-03,-0.01,0.42
5.5530e-03,0.05,0.4
5.5540e-03,0.01,0.42
5.5550e-03,0.03,0.46
5.5560e-03,0.03,0.42
5.5570e-03,0.01,0.38
5.5580e-03,-0.01,0.44
5.5590e-03,0.03,0.42
5.5600e-03,0.01,0.42
5.5610e-03,0.03,0.38
5.5620e-03,0.01,0.38
5.5630e-03,0.01,0.38
5.5640e-03,0.03,0.42
5.5650e-03,0.03,0.38
5.5660e-03,-0.01,0.38
5.5670e-03,0.03,0.42
5.5680e-03,0.03,0.38
5.5690e-03,0.01,0.4
5.5700e-03,0.03,0.44
5.5710e-03,0.01,0.42
5.5720e-03,0.03,0.38
5.5730e-03,0.01,0.4
5.5740e-03,-0.01,0.48
5.5750e-03,0.01,0.4
5.5760e-03,0.03,0.38
5.5770e-03,0.03,0.4
5.5780e-03,0.01,0.38
5.5790e-03,0.01,0.34
5.5800e-03,0.01,0.44
5.5810e-03,0.01,0.38
5.5820e-03,0.03,0.46
5.5830e-03,0.05,0.4
5.5840e-03,0.05,0.38
5.5850e-03,0.03,0.4
5.5860e-03,0.03,0.4
5.5870e-03,0.01,0.4
5.5880e-03,0.03,0.4
5.5890e-03,0.01,0.42
5.5900e-03,0.03,0.38
5.5910e-03,-0.01,0.38
5.5920e-03,-0.01,0.38
5.5930e-03,0.03,0.38
5.5940e-03,0.03,0.38
5.5950e-03,0.01,0.4
5.5960e-03,0.01,0.38
5.5970e-03,0.03,0.38
5.5980e-03,-0.01,0.36
5.5990e-03,-0.01,0.38
5.6000e-03,-0.01,0.38
5.6010e-03,0.01,0.36
5.6020e-03,0.01,0.38
5.6030e-03,0.01,0.4
5.6040e-03,-0.01,0.38
5.6050e-03,0.03,0.38
5.6060e-03,-0.03,0.38
5.6070e-03,0.03,0.36
5.6080e-03,0.03,0.34
5.6090e-03,-0.03,0.36
5.6100e-03,0.03,0.38
5.6110e-03,-0.01,0.26
5.6120e-03,0.01,0.32
5.6130e-03,0.03,0.34
5.6140e-03,0.01,0.36
5.6150e-03,0.01,0.36
5.6160e-03,-0.01,0.38
5.6170e-03,0.01,0.36
5.6180e-03,0.01,0.38
5.6190e-03,0.01,0.38
5.6200e-03,0.01,0.36
5.6210e-03,0.01,0.38
5.6220e-03,0.03,0.36
5.6230e-03,0.01,0.36
5.6240e-03,0.03,0.38
5.6250e-03,0.01,0.38
5.6260e-03,-0.01,0.38
5.6270e-03,0.01,0.38
5.6280e-03,0.01,0.34
5.6290e-03,-0.01,0.36
5.6300e-03,0.03,0.34
5.6310e-03,0.03,0.34
5.6320e-03,0.03,0.34
5.6330e-03,0.01,0.32
5.6340e-03,0.01,0.34
5.6350e-03,0.03,0.36
5.6360e-03,0.01,0.36
5.6370e-03,0.01,0.38
5.6380e-03,-0.01,0.36
5.6390e-03,0.03,0.38
5.6400e-03,-0.01,0.44
5.6410e-03,-0.01,0.34
5.6420e-03,0.05,0.32
5.6430e-03,-0.01,0.34
5.6440e-03,0.03,0.36
5.6450e-03,0.03,0.32
5.6460e-03,0.01,0.38
5.6470e-03,0.01,0.34
5.6480e-03,-0.01,0.34
5.6490e-03,0.01,0.36
5.6500e-03,0.01,0.36
5.6510e-03,0.05,0.34
5.6520e-03,0.01,0.32
5.6530e-03,0.01,0.34
5.6540e-03,0.05,0.36
5.6550e-03,0.01,0.38
5.6560e-03,0.03,0.34
5.6570e-03,0.01,0.32
5.6580e-03,0.03,0.34
5.6590e-03,0.03,0.34
5.6600e-03,0.01,0.36
5.6610e-03,-0.01,0.34
5.6620e-03,0.01,0.32
5.6630e-03,0.03,0.36
5.6640e-03,0.01,0.32
5.6650e-03,0.01,0.3
5.6660e-03,0.01,0.34
5.6670e-03,-0.01,0.34
5.6680e-03,0.03,0.32
5.6690e-03,0.01,0.38
5.6700e-03,0.03,0.32
5.6710e-03,0.05,0.34
5.6720e-03,-0.01,0.34
5.6730e-03,0.03,0.3
5.6740e-03,0.01,0.34
5.6750e-03,0.03,0.34
5.6760e-03,0.01,0.3
5.6770e-03,-0.01,0.36
5.6780e-03,0.03,0.3
5.6790e-03,0.01,0.28
5.6800e-03,0.05,0.34
5.6810e-03,-0.01,0.34
5.6820e-03,0.01,0.34
5.6830e-03,0.01,0.32
5.6840e-03,0.03,0.34
5.6850e-03,0.01,0.36
5.6860e-03,0.03,0.32
5.6870e-03,0.01,0.28
5.6880e-03,-0.01,0.32
5.6890e-03,0.01,0.28
5.6900e-03,-0.01,0.32
5.6910e-03,-0.01,0.28
5.6920e-03,0.01,0.34
5.6930e-03,0.01,0.32
5.6940e-03,-0.01,0.34
5.6950e-03,0.03,0.34
5.6960e-03,0.03,0.3
5.6970e-03,0.03,0.3
5.6980e-03,0.03,0.3
5.6990e-03,0.05,0.3
5.7000e-03,0.03,0.32
5.7010e-03,0.01,0.28
5.7020e-03,0.03,0.32
5.7030e-03,0.03,0.28
5.7040e-03,-0.01,0.32
5.7050e-03,0.01,0.28
5.7060e-03,-0.03,0.28
5.7070e-03,-0.01,0.32
5.7080e-03,0.01,0.3
5.7090e-03,0.03,0.32
5.7100e-03,0.05,0.34
5.7110e-03,-0.03,0.34
5.7120e-03,0.03,0.28
5.7130e-03,0.01,0.28
5.7140e-03,0.01,0.3
5.7150e-03,0.05,0.3
5.7160e-03,-0.01,0.3
5.7170e-03,0.01,0.28
5.7180e-03,0.03,0.28
5.7190e-03,0.01,0.28
5.7200e-03,0.03,0.3
5.7210e-03,0.01,0.32
5.7220e-03,0.01,0.28
5.7230e-03,0.03,0.28
5.7240e-03,0.03,0.28
5.7250e-03,-0.01,0.36
5.7260e-03,0.01,0.28
5.7270e-03,0.05,0.24
5.7280e-03,-0.01,0.3
5.7290e-03,0.03,0.28
5.7300e-03,0.03,0.28
5.7310e-03,0.03,0.28
5.7320e-03,-0.03,0.32
5.7330e-03,0.01,0.32
5.7340e-03,0.03,0.26
5.7350e-03,0.03,0.28
5.7360e-03,0.01,0.28
5.7370e-03,0.03,0.28
5.7380e-03,0.01,0.32
5.7390e-03,-0.01,0.28
5.7400e-03,0.03,0.32
5.7410e-03,0.01,0.3
5.7420e-03,-0.01,0.26
5.7430e-03,0.01,0.28
5.7440e-03,0.03,0.32
5.7450e-03,-0.03,0.28
5.7460e-03,0.03,0.24
5.7470e-03,0.03,0.24
5.7480e-03,0.01,0.26
5.7490e-03,0.01,0.3
5.7500e-03,0.03,0.28
5.7510e-03,0.03,0.28
5.7520e-03,0.03,0.24
5.7530e-03,0.03,0.24
5.7540e-03,0.01,0.28
5.7550e-03,0.03,0.28
5.7560e-03,0.03,0.32
5.7570e-03,0.03,0.26
5.7580e-03,0.01,0.28
5.7590e-03,0.01,0.3
5.7600e-03,-0.01,0.3
5.7610e-03,0.03,0.26
5.7620e-03,-0.01,0.22
5.7630e-03,0.03,0.26
5.7640e-03,0.01,0.28
5.7650e-03,0.03,0.28
5.7660e-03,-0.03,0.26
5.7670e-03,-0.01,0.26
5.7680e-03,0.01,0.28
5.7690e-03,0.03,0.26
5.7700e-03,0.01,0.28
5.7710e-03,0.05,0.26
5.7720e-03,0.01,0.28
5.7730e-03,0.01,0.28
5.7740e-03,0.01,0.26
5.7750e-03,0.01,0.22
5.7760e-03,0.03,0.26
5.7770e-03,0.01,0.26
5.7780e-03,0.03,0.28
5.7790e-03,-0.01,0.26
5.7800e-03,0.03,0.26
5.7810e-03,0.03,0.28
5.7820e-03,-0.01,0.26
5.7830e-03,0.05,0.26
5.7840e-03,0.01,0.26
5.7850e-03,0.01,0.26
5.7860e-03,0.01,0.26
5.7870e-03,0.01,0.26
5.7880e-03,0.01,0.26
5.7890e-03,-0.03,0.26
5.7900e-03,-0.01,0.26
5.7910e-03,0.03,0.26
5.7920e-03,-0.01,0.28
5.7930e-03,0.01,0.26
5.7940e-03,-0.01,0.24
5.7950e-03,0.03,0.3
5.7960e-03,0.01,0.24
5.7970e-03,-0.01,0.26
5.7980e-03,0.03,0.24
5.7990e-03,0.01,0.24
5.8000e-03,0.03,0.26
5.8010e-03,0.01,0.22
5.8020e-03,0.01,0.22
5.8030e-03,0.01,0.26
5.8040e-03,0.03,0.28
5.8050e-03,0.03,0.26
5.8060e-03,-0.01,0.26
5.8070e-03,-0.03,0.22
5.8080e-03,-0.01,0.24
5.8090e-03,0.01,0.26
5.8100e-03,0.01,0.24
5.8110e-03,0.01,0.22
5.8120e-03,-0.03,0.22
5.8130e-03,0.03,0.26
5.8140e-03,0.01,0.26
5.8150e-03,0.03,0.24
5.8160e-03,0.01,0.26
5.8170e-03,-0.01,0.26
5.8180e-03,0.03,0.24
5.8190e-03,0.01,0.18
5.8200e-03,0.01,0.22
5.8210e-03,0.03,0.28
5.8220e-03,0.03,0.24
5.8230e-03,0.01,0.22
5.8240e-03,0.01,0.22
5.8250e-03,0.03,0.26
5.8260e-03,0.01,0.26
5.8270e-03,0.01,0.24
5.8280e-03,0.01,0.22
5.8290e-03,0.03,0.26
5.8300e-03,-0.03,0.24
5.8310e-03,0.03,0.26
5.8320e-03,-0.01,0.24
5.8330e-03,0.01,0.26
5.8340e-03,0.05,0.22
5.8350e-03,0.01,0.24
5.8360e-03,-0.01,0.22
5.8370e-03,0.01,0.22
5.8380e-03,0.03,0.2
5.8390e-03,0.01,0.24
5.8400e-03,0.03,0.24
5.8410e-03,-0.03,0.22
5.8420e-03,0.03,0.24
5.8430e-03,0.01,0.24
5.8440e-03,0.01,0.26
5.8450e-03,0.03,0.24
5.8460e-03,0.03,0.26
5.8470e-03,0.03,0.26
5.8480e-03,0.01,0.2
5.8490e-03,-0.03,0.2
5.8500e-03,0.01,0.22
5.8510e-03,0.03,0.26
5.8520e-03,0.03,0.22
5.8530e-03,-0.01,0.22
5.8540e-03,0.03,0.24
5.8550e-03,-0.03,0.2
5.8560e-03,0.01,0.22
5.8570e-03,0.01,0.22
5.8580e-03,-0.01,0.24
5.8590e-03,-0.01,0.26
5.8600e-03,0.01,0.2
5.8610e-03,0.01,0.2
5.8620e-03,0.03,0.26
5.8630e-03,0.01,0.22
5.8640e-03,-0.01,0.16
5.8650e-03,0.03,0.22
5.8660e-03,0.03,0.24
5.8670e-03,-0.03,0.22
5.8680e-03,-0.01,0.22
5.8690e-03,0.01,0.22
5.8700e-03,0.01,0.22
5.8710e-03,0.01,0.24
5.8720e-03,0.03,0.22
5.8730e-03,0.01,0.2
5.8740e-03,0.03,0.2
5.8750e-03,0.01,0.2
5.8760e-03,0.01,0.22
5.8770e-03,0.03,0.22
5.8780e-03,0.03,0.26
5.8790e-03,0.01,0.2
5.8800e-03,0.03,0.24
5.8810e-03,0.03,0.24
5.8820e-03,0.03,0.22
5.8830e-03,0.03,0.2
5.8840e-03,0.03,0.26
5.8850e-03,0.03,0.2
5.8860e-03,0.01,0.2
5.8870e-03,0.01,0.22
5.8880e-03,0.01,0.2
5.8890e-03,0.01,0.2
5.8900e-03,0.01,0.16
5.8910e-03,-0.01,0.26
5.8920e-03,-0.01,0.22
5.8930e-03,0.01,0.22
5.8940e-03,-0.01,0.18
5.8950e-03,0.05,0.26
5.8960e-03,0.01,0.2
5.8970e-03,0.03,0.2
5.8980e-03,0.05,0.2
5.8990e-03,0.01,0.22
5.9000e-03,0.01,0.2
5.9010e-03,0.03,0.18
5.9020e-03,0.01,0.2
5.9030e-03,-0.01,0.2
5.9040e-03,-0.01,0.2
5.9050e-03,-0.01,0.2
5.9060e-03,-0.01,0.2
5.9070e-03,0.03,0.24
5.9080e-03,0.03,0.16
5.9090e-03,0.01,0.16
5.9100e-03,0.03,0.22
5.9110e-03,-0.01,0.2
5.9120e-03,0.01,0.18
5.9130e-03,0.03,0.18
5.9140e-03,0.01,0.2
5.9150e-03,0.01,0.18
5.9160e-03,0.01,0.18
5.9170e-03,0.01,0.22
5.9180e-03,-0.01,0.18
5.9190e-03,0.03,0.16
5.9200e-03,0.03,0.2
5.9210e-03,0.03,0.2
5.9220e-03,0.03,0.2
5.9230e-03,0.01,0.18
5.9240e-03,0.03,0.2
5.9250e-03,0.01,0.2
5.9260e-03,0.03,0.16
5.9270e-03,-0.01,0.2
5.9280e-03,0.03,0.2
5.9290e-03,0.03,0.2
5.9300e-03,0.05,0.12
5.9310e-03,0.03,0.18
5.9320e-03,0.01,0.22
5.9330e-03,0.03,0.14
5.9340e-03,-0.01,0.18
5.9350e-03,-0.01,0.18
5.9360e-03,0.03,0.18
5.9370e-03,0.03,0.2
5.9380e-03,-0.01,0.18
5.9390e-03,-0.01,0.22
5.9400e-03,0.01,0.18
5.9410e-03,0.01,0.2
5.9420e-03,0.01,0.16
5.9430e-03,0.01,0.2
5.9440e-03,-0.01,0.16
5.9450e-03,0.01,0.16
5.9460e-03,0.03,0.18
5.9470e-03,0.03,0.18
5.9480e-03,-0.01,0.16
5.9490e-03,0.01,0.16
5.9500e-03,0.03,0.2
5.9510e-03,-0.01,0.16
5.9520e-03,0.01,0.16
5.9530e-03,0.01,0.18
5.9540e-03,-0.01,0.2
5.9550e-03,0.05,0.22
5.9560e-03,0.03,0.16
5.9570e-03,-0.01,0.18
5.9580e-03,0.03,0.2
5.9590e-03,0.01,0.18
5.9600e-03,-0.01,0.18
5.9610e-03,0.03,0.18
5.9620e-03,0.01,0.18
5.9630e-03,0.01,0.2
5.9640e-03,0.05,0.2
5.9650e-03,-0.01,0.16
5.9660e-03,-0.01,0.12
5.9670e-03,0.01,0.18
5.9680e-03,0.05,0.2
5.9690e-03,-0.03,0.16
5.9700e-03,0.03,0.18
5.9710e-03,0.03,0.16
5.9720e-03,-0.01,0.2
5.9730e-03,-0.03,0.14
5.9740e-03,-0.01,0.14
5.9750e-03,-0.01,0.16
5.9760e-03,0.05,0.16
5.9770e-03,0.01,0.18
5.9780e-03,0.03,0.14
5.9790e-03,0.01,0.12
5.9800e-03,-0.01,0.16
5.9810e-03,0.05,0.14
5.9820e-03,0.03,0.14
5.9830e-03,0.03,0.18
5.9840e-03,0.01,0.16
5.9850e-03,-0.01,0.18
5.9860e-03,0.01,0.14
